,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.11284046692607004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027237354085603113,0.0,0.0,0.0,0.0038910505836575876,0.042801556420233464,0.05058365758754864,0.11673151750972763,0.0,0.0,0.0,0.0038910505836575876,0.0,0.0311284046692607,0.05058365758754864,0.0,0.04669260700389105,0.0,0.0,0.0,0.11673151750972763,0.08560311284046693,0.0,0.12062256809338522,0.0,0.0,0.0,0.027237354085603113,0.0,0.04669260700389105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10116731517509728,0.0,0.0,0.01556420233463035,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.03599374021909233,0.03129890453834116,0.03599374021909233,0.0,0.03286384976525822,0.03755868544600939,0.026604068857589983,0.0,0.03755868544600939,0.03599374021909233,0.0,0.0,0.0,0.012519561815336464,0.017214397496087636,0.0,0.0,0.0,0.03442879499217527,0.03286384976525822,0.023474178403755867,0.0,0.0,0.0,0.0,0.03599374021909233,0.0,0.03442879499217527,0.0,0.0,0.0,0.0,0.03755868544600939,0.0,0.03286384976525822,0.03599374021909233,0.0,0.0,0.03755868544600939,0.0,0.0,0.02190923317683881,0.0,0.0,0.03755868544600939,0.0,0.03129890453834116,0.025039123630672927,0.0,0.010954616588419406,0.0,0.03755868544600939,0.028169014084507043,0.0,0.03129890453834116,0.03599374021909233,0.0,0.03286384976525822,0.028169014084507043,0.03286384976525822,0.0,0.03755868544600939
F3,0.0,0.03614457831325301,0.03442340791738382,0.03442340791738382,0.0,0.03614457831325301,0.03614457831325301,0.024096385542168676,0.0,0.03614457831325301,0.03614457831325301,0.0,0.0,0.0,0.013769363166953529,0.0189328743545611,0.0,0.0,0.0,0.03614457831325301,0.03614457831325301,0.020654044750430294,0.0,0.0,0.0,0.0,0.03442340791738382,0.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.03614457831325301,0.0,0.03098106712564544,0.03442340791738382,0.0,0.0,0.03614457831325301,0.0,0.0,0.024096385542168676,0.0,0.0,0.03614457831325301,0.0,0.029259896729776247,0.024096385542168676,0.0,0.012048192771084338,0.0,0.03614457831325301,0.03098106712564544,0.0,0.03442340791738382,0.03614457831325301,0.0,0.03098106712564544,0.025817555938037865,0.03614457831325301,0.0,0.03614457831325301
F7,0.0,0.034482758620689655,0.029556650246305417,0.0361247947454844,0.0,0.031198686371100164,0.03776683087027915,0.029556650246305417,0.0,0.03776683087027915,0.034482758620689655,0.0,0.0,0.0,0.013136288998357963,0.014778325123152709,0.0,0.0,0.0,0.03284072249589491,0.031198686371100164,0.026272577996715927,0.0,0.0,0.0,0.0,0.03776683087027915,0.0,0.03284072249589491,0.0,0.0,0.0,0.0,0.03776683087027915,0.0,0.0361247947454844,0.0361247947454844,0.0,0.0,0.03776683087027915,0.0,0.0,0.022988505747126436,0.0,0.0,0.03776683087027915,0.0,0.034482758620689655,0.026272577996715927,0.0,0.008210180623973728,0.0,0.03776683087027915,0.026272577996715927,0.0,0.029556650246305417,0.034482758620689655,0.0,0.0361247947454844,0.029556650246305417,0.031198686371100164,0.0,0.03776683087027915
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.035114503816793895,0.03206106870229008,0.03206106870229008,0.0,0.0366412213740458,0.03816793893129771,0.022900763358778626,0.0,0.03816793893129771,0.03816793893129771,0.0,0.0,0.0,0.012213740458015267,0.021374045801526718,0.0,0.0,0.0,0.03816793893129771,0.0366412213740458,0.01984732824427481,0.0,0.0,0.0,0.0,0.03206106870229008,0.0,0.03816793893129771,0.0,0.0,0.0,0.0,0.03816793893129771,0.0,0.02900763358778626,0.03206106870229008,0.0,0.0,0.03816793893129771,0.0,0.0,0.021374045801526718,0.0,0.0,0.035114503816793895,0.0,0.02748091603053435,0.022900763358778626,0.0,0.015267175572519083,0.0,0.03816793893129771,0.03206106870229008,0.0,0.035114503816793895,0.03816793893129771,0.0,0.02900763358778626,0.024427480916030534,0.0366412213740458,0.0,0.035114503816793895
FC1,0.0,0.03337969401947149,0.02920723226703755,0.031988873435326845,0.0,0.03337969401947149,0.04172461752433936,0.025034770514603615,0.0,0.043115438108484005,0.03616133518776078,0.0,0.0,0.0,0.011126564673157162,0.019471488178025034,0.0,0.0,0.0,0.03477051460361613,0.03337969401947149,0.022253129346314324,0.0,0.0,0.0,0.0,0.03616133518776078,0.0,0.03477051460361613,0.0,0.0,0.0,0.0,0.043115438108484005,0.0,0.031988873435326845,0.031988873435326845,0.0,0.0,0.03894297635605007,0.0,0.0,0.019471488178025034,0.0,0.0,0.03616133518776078,0.0,0.03337969401947149,0.022253129346314324,0.0,0.013908205841446454,0.0,0.03894297635605007,0.02920723226703755,0.0,0.031988873435326845,0.03616133518776078,0.0,0.031988873435326845,0.025034770514603615,0.03337969401947149,0.0,0.03616133518776078
C3,0.0,0.03282275711159737,0.0262582056892779,0.0350109409190372,0.0,0.028446389496717725,0.03938730853391685,0.037199124726477024,0.0,0.03938730853391685,0.03282275711159737,0.0,0.0,0.0,0.0175054704595186,0.006564551422319475,0.0,0.0,0.0,0.030634573304157548,0.028446389496717725,0.0350109409190372,0.0,0.0,0.0,0.0,0.03938730853391685,0.0,0.030634573304157548,0.0,0.0,0.0,0.0,0.03938730853391685,0.0,0.03938730853391685,0.0350109409190372,0.0,0.0,0.037199124726477024,0.0,0.0,0.02188183807439825,0.0,0.0,0.037199124726477024,0.0,0.03938730853391685,0.03282275711159737,0.0,0.0,0.0,0.037199124726477024,0.02188183807439825,0.0,0.0262582056892779,0.03282275711159737,0.0,0.03938730853391685,0.0350109409190372,0.028446389496717725,0.0,0.037199124726477024
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.03409090909090909,0.029829545454545456,0.032670454545454544,0.0,0.032670454545454544,0.041193181818181816,0.02556818181818182,0.0,0.04261363636363636,0.03551136363636364,0.0,0.0,0.0,0.011363636363636364,0.018465909090909092,0.0,0.0,0.0,0.03409090909090909,0.032670454545454544,0.022727272727272728,0.0,0.0,0.0,0.0,0.036931818181818184,0.0,0.03409090909090909,0.0,0.0,0.0,0.0,0.04403409090909091,0.0,0.032670454545454544,0.032670454545454544,0.0,0.0,0.03835227272727273,0.0,0.0,0.019886363636363636,0.0,0.0,0.036931818181818184,0.0,0.03409090909090909,0.022727272727272728,0.0,0.01278409090909091,0.0,0.03835227272727273,0.028409090909090908,0.0,0.03125,0.03551136363636364,0.0,0.032670454545454544,0.02556818181818182,0.032670454545454544,0.0,0.036931818181818184
