,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3375,0.0,0.0,0.225,0.1,0.325,0.0,0.0125
parsopercularis-lh,0.0,0.4927536231884058,0.18840579710144928,0.0,0.0,0.0,0.14492753623188406,0.17391304347826086
parstriangularis-rh,0.0,0.171875,0.46875,0.0,0.0,0.0,0.140625,0.21875
rostralmiddlefrontal-rh,0.20270270270270271,0.0,0.0,0.5,0.013513513513513514,0.28378378378378377,0.0,0.0
superiorfrontal-lh,0.17142857142857143,0.0,0.0,0.04285714285714286,0.6285714285714286,0.1,0.0,0.05714285714285714
superiorparietal-lh,0.24210526315789474,0.0,0.0,0.2631578947368421,0.031578947368421054,0.45263157894736844,0.010526315789473684,0.0
superiorparietal-rh,0.0,0.15625,0.1875,0.0,0.0,0.0,0.546875,0.109375
superiortemporal-rh,0.04054054054054054,0.1891891891891892,0.16216216216216217,0.0,0.08108108108108109,0.013513513513513514,0.0945945945945946,0.4189189189189189
