,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3411764705882353,0.0,0.023529411764705882,0.23529411764705882,0.2,0.2,0.0,0.0
parsopercularis-lh,0.0,0.775,0.0,0.0,0.0,0.0,0.05,0.175
parstriangularis-rh,0.0392156862745098,0.0,0.5098039215686274,0.0,0.09803921568627451,0.09803921568627451,0.17647058823529413,0.0784313725490196
rostralmiddlefrontal-rh,0.26229508196721313,0.0,0.0,0.39344262295081966,0.14754098360655737,0.13114754098360656,0.06557377049180328,0.0
superiorfrontal-lh,0.20430107526881722,0.0,0.07526881720430108,0.10752688172043011,0.3333333333333333,0.27956989247311825,0.0,0.0
superiorfrontal-rh,0.19230769230769232,0.0,0.0673076923076923,0.09615384615384616,0.25,0.34615384615384615,0.0,0.04807692307692308
superiorparietal-rh,0.0,0.0,0.1956521739130435,0.043478260869565216,0.0,0.0,0.6086956521739131,0.15217391304347827
superiortemporal-rh,0.0,0.18,0.06,0.0,0.0,0.14,0.12,0.5
