,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.16964285714285715,0.0,0.16964285714285715,0.16964285714285715,0.16964285714285715,0.16071428571428573,0.16071428571428573,0.0
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.1588785046728972,0.0,0.16822429906542055,0.1588785046728972,0.1588785046728972,0.17757009345794392,0.17757009345794392,0.0
insula-lh,0.16964285714285715,0.0,0.16964285714285715,0.16964285714285715,0.16964285714285715,0.16071428571428573,0.16071428571428573,0.0
insula-rh,0.1651376146788991,0.0,0.1743119266055046,0.1651376146788991,0.1651376146788991,0.1651376146788991,0.1651376146788991,0.0
isthmuscingulate-rh,0.15841584158415842,0.0,0.16831683168316833,0.15841584158415842,0.15841584158415842,0.1782178217821782,0.1782178217821782,0.0
parahippocampal-rh,0.15841584158415842,0.0,0.16831683168316833,0.15841584158415842,0.15841584158415842,0.1782178217821782,0.1782178217821782,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
