,Fp1,P3,F8,Fp2,AF7,AF3,AF8,AF4
Fp1,0.32142857142857145,0.0,0.0,0.3392857142857143,0.3392857142857143,0.0,0.0,0.0
P3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2857142857142857,0.0,0.0,0.3492063492063492,0.36507936507936506,0.0,0.0,0.0
AF7,0.25,0.0,0.0,0.3055555555555556,0.4444444444444444,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
