,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.43902439024390244,0.0,0.07317073170731707,0.0,0.1951219512195122,0.0,0.0,0.2926829268292683
postcentral-lh,0.0,0.1732283464566929,0.14173228346456693,0.14173228346456693,0.13385826771653545,0.12598425196850394,0.14173228346456693,0.14173228346456693
postcentral-rh,0.01775147928994083,0.10650887573964497,0.1834319526627219,0.1834319526627219,0.11834319526627218,0.09467455621301775,0.14201183431952663,0.15384615384615385
precentral-rh,0.0,0.10588235294117647,0.17058823529411765,0.23529411764705882,0.11764705882352941,0.09411764705882353,0.1411764705882353,0.13529411764705881
superiorfrontal-rh,0.05263157894736842,0.11842105263157894,0.13157894736842105,0.13157894736842105,0.19736842105263158,0.10526315789473684,0.13157894736842105,0.13157894736842105
superiorparietal-lh,0.0,0.13761467889908258,0.14678899082568808,0.14678899082568808,0.13761467889908258,0.13761467889908258,0.14678899082568808,0.14678899082568808
superiorparietal-rh,0.0,0.11180124223602485,0.14906832298136646,0.14906832298136646,0.12422360248447205,0.09937888198757763,0.2236024844720497,0.14285714285714285
superiortemporal-rh,0.06818181818181818,0.10227272727272728,0.14772727272727273,0.13068181818181818,0.11363636363636363,0.09090909090909091,0.125,0.2215909090909091
