,cuneus-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsopercularis-rh,rostralanteriorcingulate-rh
cuneus-lh,0.32432432432432434,0.08108108108108109,0.08108108108108109,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.0,0.13513513513513514
frontalpole-lh,0.021739130434782608,0.2391304347826087,0.1956521739130435,0.10869565217391304,0.08695652173913043,0.17391304347826086,0.0,0.17391304347826086
frontalpole-rh,0.023255813953488372,0.18604651162790697,0.20930232558139536,0.11627906976744186,0.09302325581395349,0.18604651162790697,0.0,0.18604651162790697
lateralorbitofrontal-lh,0.08771929824561403,0.12280701754385964,0.12280701754385964,0.17543859649122806,0.17543859649122806,0.15789473684210525,0.0,0.15789473684210525
medialorbitofrontal-lh,0.08771929824561403,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.21052631578947367,0.14035087719298245,0.0,0.14035087719298245
medialorbitofrontal-rh,0.0392156862745098,0.17647058823529413,0.19607843137254902,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.0,0.17647058823529413
parsopercularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rostralanteriorcingulate-rh,0.05454545454545454,0.16363636363636364,0.18181818181818182,0.12727272727272726,0.10909090909090909,0.18181818181818182,0.0,0.18181818181818182
