,cuneus-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsopercularis-rh,rostralanteriorcingulate-rh
cuneus-lh,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.1724137931034483,0.1724137931034483,0.13793103448275862,0.0,0.1724137931034483
frontalpole-lh,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.0,0.16666666666666666
frontalpole-rh,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.0,0.16666666666666666
lateralorbitofrontal-lh,0.10204081632653061,0.12244897959183673,0.12244897959183673,0.1836734693877551,0.16326530612244897,0.14285714285714285,0.0,0.16326530612244897
medialorbitofrontal-lh,0.09803921568627451,0.11764705882352941,0.11764705882352941,0.19607843137254902,0.17647058823529413,0.13725490196078433,0.0,0.1568627450980392
medialorbitofrontal-rh,0.05405405405405406,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.13513513513513514,0.16216216216216217,0.0,0.16216216216216217
parsopercularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.0,0.16666666666666666
