,frontalpole-lh,frontalpole-rh,fusiform-rh,insula-lh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.8869731800766284,0.0,0.07854406130268199,0.0,0.0,0.034482758620689655,0.0,0.0
frontalpole-rh,0.0,0.28795180722891567,0.15421686746987953,0.1216867469879518,0.10843373493975904,0.1144578313253012,0.07590361445783132,0.13734939759036144
fusiform-rh,0.03856502242152467,0.11121076233183856,0.47623318385650226,0.09865470852017937,0.05829596412556054,0.19551569506726457,0.0,0.021524663677130046
insula-lh,0.0,0.09519321394910461,0.10744580584354382,0.470311027332705,0.1470311027332705,0.18001885014137606,0.0,0.0
insula-rh,0.0,0.08854667949951876,0.06448508180943215,0.15399422521655437,0.563041385948027,0.12993262752646775,0.0,0.0
parahippocampal-rh,0.01675041876046901,0.07788944723618091,0.18592964824120603,0.15661641541038526,0.10804020100502512,0.4547738693467337,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.11586452762923351,0.0,0.0,0.0,0.0,0.7468805704099821,0.13725490196078433
rostralanteriorcingulate-rh,0.0,0.1969439728353141,0.044142614601018676,0.0,0.0,0.0,0.1273344651952462,0.631578947368421
