,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.2993288590604027,0.1865771812080537,0.06442953020134229,0.0,0.0,0.15838926174496645,0.21879194630872484,0.07248322147651007
frontalpole-rh,0.15494505494505495,0.29395604395604397,0.08021978021978023,0.027472527472527472,0.0,0.15219780219780218,0.18021978021978022,0.11098901098901098
fusiform-lh,0.07293946024799416,0.10649161196207148,0.45149525893508385,0.0,0.20350109409190373,0.04814004376367615,0.1174325309992706,0.0
medialorbitofrontal-rh,0.0,0.1015625,0.0,0.66015625,0.0,0.046875,0.0,0.19140625
parahippocampal-rh,0.0,0.0,0.34875,0.0,0.65125,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.1757443718228032,0.19825708061002179,0.04647785039941903,0.014524328249818447,0.0,0.3166303558460421,0.16630355846042122,0.08206245461147423
rostralanteriorcingulate-rh,0.20496894409937888,0.19875776397515527,0.09751552795031056,0.0,0.0,0.1422360248447205,0.27888198757763977,0.07763975155279502
temporalpole-rh,0.10912698412698413,0.19444444444444445,0.0,0.09424603174603174,0.0,0.11210317460317461,0.12400793650793651,0.36607142857142855
