,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.18135095447870778,0.15638766519823788,0.1211453744493392,0.07856093979441997,0.1027900146842878,0.1343612334801762,0.11820851688693099,0.10719530102790015
frontalpole-rh,0.11774281063483451,0.23765599565925122,0.15789473684210525,0.07867607162235486,0.17200217037438958,0.10526315789473684,0.0694519804666305,0.061313076505697235
fusiform-rh,0.07422222222222222,0.12755555555555556,0.33555555555555555,0.09377777777777778,0.15244444444444444,0.08088888888888889,0.06622222222222222,0.06933333333333333
isthmuscingulate-rh,0.06386861313868614,0.08819951338199514,0.12956204379562045,0.35036496350364965,0.1502433090024331,0.08637469586374696,0.06569343065693431,0.06569343065693431
parahippocampal-rh,0.0734609415416451,0.16399379203310915,0.17951370926021729,0.12778065183652354,0.24004138644593895,0.09467149508535955,0.06414899120538024,0.05638903259182618
rostralanteriorcingulate-lh,0.11835443037974684,0.12278481012658228,0.11645569620253164,0.09240506329113925,0.11582278481012659,0.2727848101265823,0.08544303797468354,0.0759493670886076
rostralanteriorcingulate-rh,0.13075657894736842,0.10361842105263158,0.12088815789473684,0.08881578947368421,0.10032894736842106,0.109375,0.21299342105263158,0.13322368421052633
temporalpole-rh,0.10738255033557047,0.08277404921700224,0.1133482475764355,0.08053691275167785,0.07979120059656973,0.08799403430275914,0.11931394481730052,0.3288590604026846
