,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP1,O1,Oz,O2,P8,TP10,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,CP3,PO7,PO3,POz,PO4,PO8,P6,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2
Fp1,-0.24083482273119267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03616927807878167,0.041148045101771856,0.0,0.008346756479718847,0.0,0.0,0.03426563186410895,0.0001464343242055938,0.0,0.000732171621027969,0.0,0.0,0.0,0.041440913750183044,0.054766437252892076,-0.1742869113453724,-0.21378064873650104,0.0,0.050353778405717385,0.0,0.0,0.0,0.010103968370185972,0.04393029726167814,0.007321716210279689,0.0588665983306487,0.019768633767755162,0.0,0.01306423448699211,0.022550885927661444,0.03148337970420267,0.047737589691023576,0.0,0.04393029726167814,0.0,0.05696295211597598,0.0,0.005812382806577129,0.0
Fz,0.0,-0.00119845990371098,0.051080319398778766,-0.016195447738189674,0.040318431478266685,0.05269960311138252,0.010920620009394082,-0.00674343446501309,-0.010112669898467111,-0.006997247796488765,0.01796618130577736,0.0,0.0,-0.024485154650946386,0.028064819163926728,-0.03014576902554024,-0.02828539871570248,0.02377201098133392,0.0028182245185533112,-0.026658059890602985,0.0443007829157144,0.007045561296383279,0.0,-0.009799619716249817,-0.031739066842182244,0.015500234852043212,0.0,0.020249230333142278,-0.002444391728399057,-0.014626298083954952,-0.0440251572327044,-0.010384671639608016,0.0,0.00986378581493659,0.0,-0.026839652010896147,0.0,0.009563462366960972,0.0,0.01902301550023485,0.016617336402039218,-0.042784652733280006,-0.026004427873011313,0.0059887271019257865,0.041921089713480506,-0.03551645087552718,-0.0227274054437996
F3,0.0,0.05629182521978743,-0.0460619902831122,0.03687180160083978,0.036109096389028476,0.016861842908213284,-0.02025268033799963,0.014330570149477799,0.0,0.03067050422041142,-0.014178359153545508,-0.0007669453916407717,0.0032804093950925075,0.003027305039109928,-0.026890441202171197,0.04540086602808031,0.019813672746358747,0.029130035428421467,-0.026200873362445413,0.020600971001180947,0.02773668941656844,-0.038065882080598946,-0.053100436681222704,0.0,0.0,-0.013958534479251484,-0.0445414847161572,0.01705812885448104,0.039889778244324894,-0.016768558951965065,0.0,-0.048209606986899564,0.0017653816820793373,0.0,-0.026200873362445413,-0.008493446916673015,-0.026200873362445413,0.010890959191707125,-0.021424299324608112,-0.039877470262873964,0.030967064689673272,0.0006560818790185015,0.02952368455583257,-0.06012740021395718,-0.01146308551010223,0.0436950531426322,0.028211520797795566
F7,0.0,-0.01866052110599368,0.029570747217806042,-0.037642224159078086,0.012750770186328683,0.0,0.0,-0.004830411307608928,0.0,-0.00598278126368014,0.0,0.028433116337941194,0.0,0.030383840033542612,0.0,-0.009150692825511064,0.008200463190549113,-0.007336270786369926,0.013672496025437202,-0.01774294014875641,0.051456589592742935,0.0,0.0,-0.009776740113818766,-0.031664964249233915,0.0,0.0,-0.014154384940901795,0.003656249789759383,0.0,-0.03866919597256676,0.0,0.02836706114961237,-0.012549248504304684,0.0,0.029450066198248616,0.0,-0.002177702375983935,0.0,0.0,0.009823648422458725,-0.031227199766525607,-0.036188530570553046,-0.0026265868962498176,0.0,0.031827171417389534,0.002788175425320165
FT9,0.0,0.03821089523647863,0.029688889571766335,0.007058574910375391,-0.04631573594738819,0.02724046907339506,-0.00692986470612552,0.013917408167921514,0.0,0.01403148528405202,0.002273067325740955,0.016221448863515116,0.0,0.013038569283953002,-0.0009654789598752198,-0.004006112728677061,0.017453798767967144,-0.0019090692587718956,-0.012960465176115921,-0.008042467172800796,0.06182979694273329,-0.03066570917493406,-0.03348312737871517,0.0,-0.00427578834847675,0.002358975747241693,-0.032068412613575625,0.023157654574492356,0.01207022467765441,0.0,-0.016746837698200605,-0.032414180291595984,0.0163496103269605,-0.017103153393907,-0.036820934778741,0.012197776429094821,-0.03367183324425441,0.0,-0.0514876180295742,-0.006627081724455782,0.0037897869093125314,-0.0017815784785319793,0.028209423391698622,-0.05554793415549339,0.023997715774944566,0.04403376682637463,0.026694045174537988
FC5,0.0,0.05505549710615204,0.023420568968328653,0.0,0.03156427388245102,-0.03936481010467889,-0.0432235187667326,0.02358548209703043,-0.024273750622653592,-0.0025157032553832503,-0.025901511670696077,0.0,0.010142979347427594,0.0,0.03810275305654666,0.0,0.015963105678896024,0.01283147989734816,-0.04728443872663316,0.020774776976658926,-0.003943790621708125,-0.002785297039379221,-0.027965918251318833,0.0,0.0,-0.034728074721335836,-0.035131252448739714,-0.0043002059889943114,0.021263595258462668,-0.026834301056170195,0.0,-0.01746578938351106,0.0,-0.004411366343335537,-0.016716729789734885,-0.006399373122632885,0.0026811749788304556,0.013931321031406575,-0.00033100728629389953,0.03070236219024744,0.016497617010876205,0.017964071856287425,0.05975803495050715,-0.017239127595664098,-0.04273639222901504,0.00743864662643646,0.02187461811071734
FC1,0.0,0.01240694789081886,-0.010293229404819894,0.0,-5.1305913617532076e-05,-0.026393252178116992,-0.024853393529244247,0.01939836145233289,-0.015262224879311882,-0.009459717648016563,-0.0433027729859931,0.0,0.008942954267455583,0.0,0.015421890585590514,0.0,0.02246310565495625,0.0,-0.05224904830013928,0.021940707849027033,-0.009266500854658594,0.02700690780550145,-0.001852675700613829,0.0,0.0,0.0005647056699662478,-0.028906759400130405,0.0016554424277112484,0.0,0.03457009490557966,0.022201906751991643,-0.002058708327995769,0.0,0.0026961080199672683,-0.02825472723321017,0.0,-0.00812091005648987,0.02559749249053154,-0.0017982048578851703,0.020422734046294883,0.004570980801880632,0.024751008782124776,0.04231422228026642,-0.017930884590306454,-0.04358798561118202,0.0,0.016716729789734885
C3,0.0,0.007935547991739317,0.02324567282268276,0.001557949218976595,0.018256503879507075,0.029666818804198997,0.022094479629162913,0.05091939944429072,0.018749490372179094,-0.02007061435998933,0.010041077133728891,-0.0006760411032990806,0.0034991632435721893,-0.06594752678595599,0.018493287970183347,-0.012110937470815965,-0.022995764915669813,0.020557532630374006,-0.0015509347654173375,-0.0163032974020521,0.020727278292459024,0.025559105431309903,0.0,-0.002568956192536506,-0.013656030286641427,0.013083827780313403,0.0,0.0029463790485636347,-0.004358485230193795,0.009233221900201895,-0.023743369901469344,0.0,-0.0008112493239588967,-0.00768609263011729,0.004259850905218318,-0.057986944806000786,0.010649627263045794,0.00416166912563376,0.009280389472082764,0.0010649627263045794,0.0025718977375774835,-0.032074134011196964,-0.025464955419753542,0.015720953764918468,0.03134123675060232,-0.04588365946634037,-0.021728329267418703
T7,0.04357181280258203,-0.010055527325563165,-0.00033760972316002703,0.0,0.0,-0.03107211094278045,-0.028263267057221236,0.02137510855632707,-0.060690538706951735,-0.07663740715732613,-0.042707629979743415,0.0,-0.03561782579338285,-0.01823092505064146,-0.021661807435453102,-0.011816340310600946,0.00754588301983513,0.0,0.015523993657271588,0.02252750366031413,-0.0518125894950286,0.018004308231805245,0.018372670284060717,0.05917159763313609,0.06329567868029407,0.0392684238838085,0.026722835674687338,0.03859320443748845,0.0,-0.11241429150326465,0.055585440200824815,0.02510310202617895,0.0,0.038248784405227554,0.0,-0.028190411883862256,-0.027410919038197902,0.07064730141653218,0.0,-0.021281428971139663,0.0062757755065447375,0.06354548081811366,0.007454382733560005,0.0,-0.0437204591492235,-0.025151924375422012,0.006239726270370845
TP9,0.03523573200992556,-5.078919272007848e-05,0.03009069540810281,-0.004632929436920884,0.014764267990074442,0.0002552429598161113,-0.014258468943130844,-0.020314498000562425,-0.054407222618199094,0.012923506110915584,-0.012507641960657389,0.007071960297766749,0.00967741935483871,-0.03848895224518888,0.05143562742486707,-0.0276287312959881,-0.042052744119743406,-0.002824651417528432,-0.019957234497505347,-0.031004989308624376,-0.03621891409581383,0.05368243755110607,0.037215419870099936,0.015384615384615385,0.009510991158612614,0.014640198511166254,0.009790788614967218,-0.014252602982973388,-0.003563791874554526,-0.014219116898858464,-0.02340223330957472,0.035607940446650124,0.00620347394540943,-0.019606426498340143,0.016749379652605458,-0.04549774293181278,0.03473388290600256,-0.008553100498930863,0.06439205955334988,0.053523702900614124,-0.004870515561891185,-0.0345687811831789,-0.012806422725260239,0.03821339950372209,0.015365042532632718,-0.04335946780708007,-0.03741981468282252
