,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.05194805194805195,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,0.05844155844155844,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05844155844155844,0.05844155844155844,0.05844155844155844,0.0,0.0,0.0,0.05844155844155844,0.05844155844155844,0.0,0.0,0.0,0.0,0.0,0.032467532467532464,0.0,0.0,0.05844155844155844,0.05844155844155844,0.0,0.0,0.05844155844155844,0.05844155844155844,0.0,0.05844155844155844,0.0,0.025974025974025976,0.0,0.0,0.0,0.032467532467532464,0.0,0.032467532467532464,0.0,0.0,0.05844155844155844,0.0,0.0,0.025974025974025976,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.05194805194805195,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,0.05844155844155844,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05844155844155844,0.05844155844155844,0.05844155844155844,0.0,0.0,0.0,0.05844155844155844,0.05844155844155844,0.0,0.0,0.0,0.0,0.0,0.032467532467532464,0.0,0.0,0.05844155844155844,0.05844155844155844,0.0,0.0,0.05844155844155844,0.05844155844155844,0.0,0.05844155844155844,0.0,0.025974025974025976,0.0,0.0,0.0,0.032467532467532464,0.0,0.032467532467532464,0.0,0.0,0.05844155844155844,0.0,0.0,0.025974025974025976,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0415944540727903,0.0,0.0,0.036395147313691506,0.0,0.0,0.0,0.042172154823801274,0.042172154823801274,0.04101675332177932,0.0,0.04101675332177932,0.028885037550548817,0.04101675332177932,0.0,0.033506643558636626,0.0,0.0,0.0,0.0,0.042172154823801274,0.0,0.0,0.0,0.042172154823801274,0.042172154823801274,0.0,0.035239745811669554,0.0,0.0,0.03697284806470248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03581744656268053,0.0,0.035239745811669554,0.0,0.024263431542461005,0.0340843443096476,0.0,0.0,0.03986135181975736,0.0,0.042172154823801274,0.04101675332177932,0.0,0.042172154823801274,0.042172154823801274,0.0,0.042172154823801274,0.03755054881571346,0.03697284806470248
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.039898670044331855,0.0,0.0,0.03926535782140595,0.0,0.0,0.0,0.039898670044331855,0.039898670044331855,0.039898670044331855,0.0,0.039898670044331855,0.031665611146295125,0.039898670044331855,0.0,0.03673210892970234,0.0,0.0,0.0,0.0,0.039898670044331855,0.0,0.0,0.0,0.039898670044331855,0.039898670044331855,0.0,0.037365421152628246,0.0,0.0,0.039898670044331855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038632045598480054,0.0,0.03609879670677644,0.0,0.026599113362887904,0.037365421152628246,0.0,0.0,0.03926535782140595,0.0,0.039898670044331855,0.039898670044331855,0.0,0.039898670044331855,0.039898670044331855,0.0,0.039898670044331855,0.039898670044331855,0.038632045598480054
T7,0.0,0.0128,0.0,0.0128,0.0,0.0,0.0,0.0,0.0704,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176,0.072,0.0704,0.0,0.0,0.0,0.0736,0.0736,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0736,0.0736,0.0,0.0,0.0736,0.0736,0.0,0.0736,0.0,0.0208,0.0,0.0,0.0,0.064,0.0,0.008,0.0,0.0,0.0736,0.0,0.0,0.0432,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
