,Fp1,T7,Cz,Fp2,PO7,PO3,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.34615384615384615,0.3333333333333333,0.0,0.0,0.32051282051282054,0.0,0.0
Cz,0.0,0.32941176470588235,0.3411764705882353,0.0,0.0,0.32941176470588235,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.3103448275862069,0.3448275862068966,0.0,0.0,0.3448275862068966,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
