,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.3076923076923077,0.34615384615384615,0.0,0.0,0.0,0.34615384615384615
Cz,0.0,0.0,0.12857142857142856,0.42857142857142855,0.0,0.0,0.0,0.44285714285714284
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO7,0.0,0.0,0.12,0.41333333333333333,0.0,0.0,0.0,0.4666666666666667
