,Fp1,CP1,Cz,F4,Fp2,PO3,F6,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.40476190476190477,0.16666666666666666,0.0,0.42857142857142855,0.0,0.0
F4,0.0,0.0,0.35,0.3,0.0,0.35,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.3829787234042553,0.14893617021276595,0.0,0.46808510638297873,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
