,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.5625,0.0,0.0,0.4375,0.0,0.0,0.0,0.0
TP9,0.0,0.5254237288135594,0.0,0.0,0.0,0.4745762711864407,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.509090909090909,0.0,0.0,0.4909090909090909,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.509090909090909,0.0,0.0,0.0,0.4909090909090909,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
