,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.35862691960252935,0.0,0.24932249322493225,0.24119241192411925,0.0,0.0,0.0027100271002710027,0.14814814814814814
TP9,0.0,0.4170403587443946,0.0,0.0,0.0,0.38228699551569506,0.17152466367713004,0.02914798206278027
P7,0.2639019792648445,0.0,0.3374175306314797,0.24882186616399624,0.0,0.0,0.0,0.14985862393967955
Cz,0.2457551385165326,0.0,0.23771224307417338,0.3378016085790885,0.02770330652368186,0.0,0.0,0.15102770330652368
Fp2,0.0,0.0,0.0,0.17222222222222222,0.6166666666666667,0.0,0.0,0.2111111111111111
TP7,0.0,0.39858490566037735,0.0,0.0,0.0,0.4233490566037736,0.14858490566037735,0.0294811320754717
P5,0.005226480836236934,0.2682926829268293,0.0,0.0,0.0,0.22473867595818817,0.5017421602787456,0.0
PO7,0.18547486033519553,0.030167597765363128,0.17541899441340783,0.18547486033519553,0.042458100558659215,0.027932960893854747,0.0,0.35307262569832404
