,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.323943661971831,0.0,0.3380281690140845,0.3380281690140845,0.0,0.0,0.0,0.0
TP9,0.0,0.49230769230769234,0.0,0.0,0.0,0.5076923076923077,0.0,0.0
P7,0.3,0.0,0.35,0.35,0.0,0.0,0.0,0.0
Cz,0.3,0.0,0.35,0.35,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.4925373134328358,0.0,0.0,0.0,0.5074626865671642,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
