,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2
Fz,0.004397288091407043,0.0008638245713040873,-0.028476172782054467,0.007780611020420153,-0.039519214278389794,0.016398151030172347,-0.03371006030580499,0.04046046273318605,-2.3331261143220398e-05,-0.014738043168203862,0.020077273214853135,0.04172308339961667,0.03119895529150347,-0.007354062926719678,-0.03048002538216864,0.016312784487068174,0.03050849027549109,0.015433706845248436,-0.042804485640072595,0.03945847123757682,-0.014928681484107992,0.0061016980550982185,0.016312784487068174,0.027763104367414103,-0.014411006118266116,0.0,0.09048303755982731,-0.009231221580865452,-0.012740775991283029,-0.0029318457095797398,0.0,0.0,0.0,0.04019942248064708,-0.03282806720522962,0.0,0.040019960773144195,-0.00799899736069949,0.0,0.1330409845782529,0.0014356936600231102,0.006628782972332837,0.016940199275032333,-0.007552180755167726,0.017881321456978575,-0.01228670329174172,-0.16238454624349918,0.024171574683885668,0.01201933367120147,-0.05488253461176658,0.0,0.0,-0.11428635138277825,-0.04342312852951151,-0.006310829251334332,-0.058127404441767824,0.03779914558972508,0.0,0.0,0.016019523893677192
F3,0.12094686631565568,-0.05173153498232319,0.03761091137755984,0.05533237057034232,-0.05873729745845297,0.07394429790756839,0.02809585217179643,0.0,-0.05461777580171341,0.0,0.0,0.019667096520257502,-0.05131455270197202,0.0,-0.061570275437807874,0.029269562597774825,0.01565340335285801,0.0,-0.028196615079742485,0.06088409258128181,0.0,0.0,0.01162398336375476,0.05097390322597352,0.005033382692957162,-0.053707553707553715,0.0637981510492222,-0.06919501999288012,0.07320233857550455,-0.0340177511463364,0.0,-0.0038424353603212775,0.0,0.0,0.010047833169650867,0.0,0.0,0.0,-0.03685570917578925,0.08324195531207115,0.0,0.0,0.034387661471363754,-0.07295303713633294,0.0,0.029445288753799394,-0.06739909336445864,0.05737837243412641,0.0545648619995503,-0.05579565196177401,-0.058276936298206045,-0.06779648336206506,-0.13058933661967265,-0.025651368934951027,0.0,-0.04292465584662557,0.09605889483236547,-0.012808117867737591,0.0,0.026820121961281924
F7,0.054031579327194885,0.0406490605089157,0.13611960117325106,-0.048313484838785566,0.0230843696477772,-0.010813488607908477,-0.0037112010796221326,0.0067024605583942375,-0.021288284576294465,0.0,0.0,-0.01686909581646424,0.005041377476850674,-0.05132528809307266,-0.01757345234578007,0.0010959516254023204,0.011617087229264597,0.007667387034823137,0.0031742546636493113,-0.0461652567727781,0.0,-0.008661292634637406,0.0005496278487566001,0.0,-0.013157894736842108,0.0,0.0,0.05788067630124843,0.0,0.0,-0.019507032889275484,0.0,0.0,-0.05048378986628559,-0.03111975106270583,-0.011026560108755303,0.007233280727655315,-0.008047745830322722,0.0,0.04504230205834316,0.0017535226006437125,-0.019617843102975166,0.0,0.0,-0.05311880269251183,0.012278685020143783,-0.023717657338413918,0.006820368421817704,0.0013740696218915,0.06579783764264402,-0.0023616734143049934,0.0,0.004870812140243872,-0.02462887989203779,-0.05013520355507955,0.007452471052735779,0.10628721769514597,0.0,-0.021186828755840017,-0.05369349236609979
FT9,0.17914985232710656,0.05821874154210062,-0.03759049622896173,0.18046191596595923,0.04052854427145455,-0.0018395728649464925,-0.01754683873889172,0.02829006785094811,-0.025181681845248858,0.0,0.0,-0.023288394042016745,0.040243343684773204,-0.06134593405806807,-0.005411497797309761,-0.030808614553920893,0.013065850041214392,-0.0881365666276829,-0.049158106618773824,-0.09270756085483706,0.0,-0.01132618254014066,0.0,0.0,0.0,0.0323524919818765,-0.03797607114897381,0.0409540896138582,0.00856872432439044,0.0,-0.036354408748604676,0.0,0.0,-0.04240362097832071,-0.1427701505961987,-0.05136248076104621,-0.006521700680415392,-0.003455418014381024,0.0,0.10130402956104322,0.0,0.026039810619559133,0.021962278409269818,0.007101766532607036,0.0,-0.003973930020595124,-0.0617466583681272,0.017490096015770038,0.07853807857201499,0.0838614199227984,0.0,0.0,0.02703085781005065,-0.03333899360389427,-0.07317385129161996,0.02517251389821033,0.052100580165119224,0.0,0.0,-0.12501632212714886
FC5,0.06297051914586821,0.12019554501752662,0.024346140437579256,0.043997834099573745,-0.06339236865484893,0.19853805709372221,0.07297028138431819,0.0,-0.11850456336113949,0.0,0.0,0.0,-0.21917574251647925,0.0,-0.19061945300640695,-0.08879394822960193,0.0,0.0,-0.01908416445202109,0.09960785223742546,0.0,0.0,-0.07097689814637119,0.16359710279649858,0.0,-0.06407171590039733,0.039488252173146846,0.004778476252474708,0.0933175078904949,-0.025004371339883813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004075429629162197,0.01791093442375262,-0.007335773332491954,0.0,0.017220440797312157,-0.1195081804848167,0.0,0.023752332134223664,-0.0725426473990871,0.13017297787224255,0.051388563625561504,0.009094842230232585,0.0,-0.09440326761972885,-0.08023787309646117,0.0,0.0,-0.044148132828979204,0.0846176832281718,-0.004890515554994637,0.0,0.028799702712746195
FC1,0.08282109544775201,0.07971986808217472,-0.04561332531481784,-0.027254809909725987,0.12283525314189117,-0.06722463259267959,-0.04310875415353028,-0.004699675570783178,0.08201671868987044,-0.044646917922440195,0.011322173287153832,0.03507112213337894,-0.08459416027409722,0.0,0.012150624991091917,0.04193641759702507,0.007532544845977683,0.0,-0.012325126504230986,0.0461368371816133,-0.036914702019018066,-0.01331574745055234,0.06649176669548322,0.10627263051910245,-0.044646917922440195,-0.06109578242018132,-0.005804104244199488,0.021688563743209734,0.08413346273719045,-0.06929211191919989,0.0,0.0,-0.04699675570783179,0.0,-0.02546376785182755,0.0,0.0,-0.01549778941186115,0.0,0.07647856163943044,0.015495976791195618,0.0,0.018801467920752025,0.0,-0.01644774001233805,0.009886465110345709,-0.0684520012878222,0.09936768294803025,0.07214170260804793,0.03248409964827876,-0.09535959557645433,-0.04229708013704861,-0.01082646932915972,-0.11925713313773016,0.0,-0.09312931780324069,0.038101579232016534,-0.04621347644603459,0.0,-0.02240872007176672
C3,-0.18620268620268624,0.23264540337711073,-0.03968253968253969,-0.12820512820512822,0.08222178247252332,-0.09089013967062748,-0.20223462427702238,0.0,-0.02228612508986341,0.0,0.0,0.0,-0.2655677655677656,0.0,-0.15873015873015875,0.0,0.0,0.0,0.0,0.07754846779237023,0.0,0.0,0.0,0.015310386748727298,0.0,0.0,0.0,-0.07020757020757021,0.14933440543196644,0.0,-0.26371914689671705,0.0,0.0,-0.09285885454109753,0.0,0.0,0.0,0.0,0.0,0.03877423389618512,-0.17086029235561948,0.0,0.0,0.0,0.0,0.0,-0.07631257631257632,0.31988742964352723,-0.10217695583549244,0.0,1.0,0.0,0.0,-0.04578754578754579,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.09859974544525531,0.0,-0.025976068657802096,-0.023706554587034943,0.0,-0.00854241585031483,0.0,0.36694265439570567,0.0,-0.020273980423942444,-0.05077129279851536,-0.03737306934512738,-0.0474078605291329,-0.12896055795167574,-0.05715092012572178,0.0,0.0,0.05332008972771116,0.07304995503284993,-0.23130620778095834,-0.09503437633475248,-0.23814427180145095,0.0,0.0,-0.10076116323639248,0.0,0.016236420680422275,0.0,0.0,-0.03096625745739126,0.002453142190334515,0.010692277033448815,0.19958762377146466,0.11780127488967744,0.04245812592127688,-0.055639047951613375,0.08039008288111518,-0.05737171942611794,0.0,0.10929883189747679,0.031061813007885693,0.15227826156261787,0.0,0.0,-0.007474613869025476,0.0,-0.2497327609604499,0.0,0.05148133386475356,0.0,0.0,0.0,-0.0630961362982389,0.035254360745217914,0.03524491318433128,-0.19651740184165403,0.04872727929367835,0.0,0.12682170560467543,0.07450678609741407
TP9,0.0887096010014516,-0.009540413858752532,-0.012972960046870052,-0.04060091217728522,-0.05728325159007127,0.06794366582266444,-0.0037065600133914427,0.0,0.2628423667572736,0.015891908277165582,0.026486513795275966,0.10880999549339204,-0.04219675822474196,0.018425400901061543,-0.0384397750642561,-0.033244176712597565,-0.05195627968701761,0.0,0.012667463119479812,-0.0332361217751554,0.03556246322349417,0.0,-0.029426637036019707,0.017136879408228216,0.04491191469633751,0.0018802507346207455,0.06246587876532156,-0.06490507492156113,-0.053129254010507415,0.1625032457427882,0.0,-0.03795036058493168,-0.03806687658220771,0.0,-0.0009266400033478607,0.0,-0.050501880182458415,-0.059805869924000506,0.01250600335411725,0.08668333889344214,-0.02937173868748025,0.0,-0.03925926123714023,-0.12329117863597107,-0.00399719651476101,0.0,-0.02721106005768568,-0.11450507060841064,0.0580672082882228,-0.01204632004352219,0.023380198296694098,-0.0757121232420691,-0.04216212015232767,0.0,-0.0366022801322405,0.057067514082145825,0.0,-0.005069774479428002,0.0,0.003176115533032718
CP5,-0.024260792851247905,0.0,0.0,0.0,0.0,-0.06285750875096047,0.0,-0.015415473937055885,0.03587331390535052,0.3058035768253882,-0.2170933113530231,0.0,0.0,0.0,0.0,-0.04947812272653038,0.01625559910567853,0.0,0.0,-0.020711772304128996,-0.46416773178102627,0.04579840052507478,0.0,0.0,-0.08089840433395926,0.13641964442879775,0.07928740021105715,0.0,0.0,-0.07728327439624427,-0.011307304118742851,0.07153420595290051,0.22368926295212324,0.0,0.0,0.04080995583269344,0.04446269892494149,0.05006708625295928,0.0,0.0,0.0,0.1510830775675262,0.0,0.0,-0.2695076550093734,-0.028256288750968073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00942249354395089,0.028799702712746195,0.0,0.0,0.13595675456899944,-0.03518054590902492,0.0
