,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2
Fz,0.13835455612751738,0.03720762214395376,0.04669014720491285,0.06673891447665492,0.006321683373972727,0.01724916463469701,0.0,0.02808633613293597,0.0031608416869863634,0.0,0.0,0.0,0.016165447484873113,0.0009934073873385713,0.034769258556849994,0.0,0.015352659622505193,0.007766639573737921,0.05246997200397363,0.016707306059785064,0.0,0.0030705319245010387,0.0,0.0,0.0,0.0,0.020590625846654022,0.02907974352027454,0.0,0.0,0.0,0.0,0.0,0.020229386796712726,0.04000722478099883,0.0,0.0201390770342274,0.0,0.0,0.08443962792377856,0.0007224780998825973,0.012823986272916102,0.0,0.015804208434931816,0.0,0.006863541948884675,0.02808633613293597,0.02808633613293597,0.05852072609049038,0.015081730335049219,0.0,0.0,0.012914296035401427,0.0,0.008037568861193896,0.005779824799060779,0.053011830578885574,0.0,0.0,0.04867696197958999
F3,0.08442738840638254,0.18198343768935568,0.016764290042415673,0.023429610179761664,0.038982023833568975,0.04645526156332054,0.014138557867097556,0.0,0.01878408402342961,0.0,0.0,0.00989699050696829,0.017370228236719853,0.0,0.03999192082407595,0.0038376085639264795,0.007877196525954352,0.0,0.0030296909715209048,0.02443950717026863,0.0,0.0,0.0,0.025651383558876993,0.0,0.0,0.011714805089880832,0.016764290042415673,0.035144415269642494,0.0,0.0,0.0,0.0,0.0,0.00989699050696829,0.0,0.0,0.0,0.006463340739244597,0.08846697636841042,0.0,0.0,0.007473237729751565,0.050090890729145625,0.0,0.0,0.01494647545950313,0.053928499293072106,0.07937790345384771,0.036356291658250856,0.0,0.0,0.0159563724500101,0.0,0.0,0.0,0.015148454857604524,0.0,0.0,0.001211876388608362
F7,0.05658504301786896,0.009155084932715642,0.16446062210456652,0.03959849988969777,0.0,0.017648356496801236,0.0,0.011692036179130819,0.0,0.0,0.0,0.0,0.0025369512464151777,0.05459960291197882,0.0033090668431502318,0.0005515111405250386,0.0058460180895654095,0.041804544451797924,0.04114273108316788,0.019082285462166337,0.0,0.012684756232075888,0.0,0.0,0.0,0.0,0.0,0.03772336201191264,0.0,0.0,0.0,0.0,0.0,0.054489300683873816,0.1257445400397088,0.014118685197440988,0.003639973527465255,0.0012133245091550848,0.0,0.01797926318111626,0.0008824178248400617,0.004081182439885285,0.0,0.0,0.0,0.010589013898080741,0.03651003750275755,0.006728435914405471,0.0,0.007941760423560556,0.0,0.0,0.009706596073240679,0.0,0.020957423339951466,0.0037502757555702626,0.08636664460622105,0.0,0.0,0.07688065298919038
FT9,0.0986101919258769,0.015089344804765056,0.048047650562541365,0.19113170086035738,0.0,0.022766379880873593,0.0,0.036532097948378556,0.0,0.0,0.0,0.0,0.020251489080079416,0.0,0.02170747849106552,0.02369291859695566,0.014162806088682992,0.011383189940436796,0.036796823295830575,0.018266048974189278,0.0,0.0,0.0,0.0,0.0,0.01628060886829914,0.020648577101257445,0.018530774321641297,0.0,0.0,0.0,0.0,0.0,0.028060886829913964,0.03864990072799471,0.0,0.020780939774983454,0.0,0.0,0.07094639311714096,0.0,0.013103904698874918,0.0,0.0035737921906022502,0.0,0.0,0.015618795499669094,0.02488418266048974,0.02329583057577763,0.010456651224354732,0.0,0.0,0.018266048974189278,0.0,0.008338848444738584,0.00886829913964262,0.06273990734612839,0.0,0.0,0.0385175380542687
FC5,0.054380664652567974,0.1472809667673716,0.0,0.0,0.15181268882175228,0.05060422960725076,0.05966767371601209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04003021148036254,0.0,0.0,0.0,0.0823262839879154,0.0,0.0,0.0,0.0,0.07250755287009064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07175226586102719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823262839879154,0.09365558912386707,0.07099697885196375,0.0,0.0,0.022658610271903322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.045249940772328835,0.0544894574745321,0.03837953091684435,0.040748637763563134,0.015399194503672116,0.23809523809523808,0.008528784648187633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017768301350390904,0.0037905709547500594,0.0,0.01824212271973466,0.02321724709784411,0.0,0.0,0.0,0.03624733475479744,0.0,0.0,0.008291873963515755,0.039564084340203746,0.03624733475479744,0.0,0.0,0.0,0.0,0.0,0.026297085998578537,0.0,0.0,0.0,0.0,0.020374318881781567,0.04169628050225065,0.0,0.02203269367448472,0.0,0.0,0.004975124378109453,0.0322198531153755,0.03577351338545368,0.011845534233593935,0.016346837242359632,0.046908315565031986,0.0,0.025823264629234777,0.024875621890547265,0.0,0.012556266287609572,0.03790570954750059,0.0,0.0,0.01610992655768775
C3,0.0,0.11707317073170732,0.0,0.0,0.13170731707317074,0.061788617886178863,0.18536585365853658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03902439024390244,0.0,0.0,0.0,0.16097560975609757,0.0,0.0,0.0,0.0,0.10894308943089431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16097560975609757,0.014634146341463415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.06197688322040654,0.0,0.02072538860103627,0.055001992825827024,0.0,0.0,0.0,0.23256277401355122,0.0,0.005380629732961339,0.0,0.0,0.0,0.0,0.00039856516540454366,0.0,0.0,0.03328019131127939,0.046432841769629335,0.04264647269828617,0.0,0.0,0.0,0.0,0.0,0.0,0.008170585890793145,0.0,0.0,0.0,0.0,0.005380629732961339,0.00039856516540454366,0.04463929852530889,0.03925866879234755,0.013750498206456756,0.04045436428856118,0.0,0.0,0.055001992825827024,0.0,0.03706656038262256,0.0,0.0,0.0,0.0,0.016141889198884016,0.0,0.025906735751295335,0.0,0.0,0.0,0.020127540852929456,0.01972897568752491,0.017736149860502193,0.01972897568752491,0.05759266640095655,0.0,0.02630530091669988,0.054204862495017936
TP9,0.008501838235294117,0.021829044117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.29549632352941174,0.0,0.0,0.04503676470588235,0.0,0.0,0.02734375,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0,0.01608455882352941,0.0,0.0,0.12385110294117647,0.0,0.0,0.0,0.09972426470588236,0.0,0.030330882352941176,0.01884191176470588,0.0,0.0,0.0,0.0,0.0,0.01401654411764706,0.017003676470588234,0.0,0.0,0.025965073529411766,0.08409926470588236,0.0011488970588235295,0.0,0.017003676470588234,0.0,0.0546875,0.0,0.03423713235294118,0.0029871323529411763,0.0,0.0,0.0,0.01608455882352941,0.0,0.03791360294117647,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007225887527489789,0.0,0.3031731071316368,0.013509267986176562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010053408733898837,0.09205152371976123,0.0,0.0,0.036757775683317624,0.0,0.03989946591266101,0.0,0.0,0.012880929940307886,0.0,0.04524033930254477,0.07163053722902922,0.0,0.0,0.057492931196983975,0.0,0.036443606660383286,0.0,0.0,0.0,0.07602890355010995,0.0,0.0,0.07037386113729187,0.0025133521834747093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05026704366949419,0.0,0.0,0.0,0.05246622683003456,0.021991831605403706,0.0
