,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.18902439024390244,0.0,0.12804878048780488,0.1951219512195122,0.18902439024390244,0.0,0.18902439024390244,0.10975609756097561
parsopercularis-lh,0.0,0.7878787878787878,0.0,0.0,0.0,0.21212121212121213,0.0,0.0
parstriangularis-rh,0.17164179104477612,0.0,0.19402985074626866,0.1791044776119403,0.16417910447761194,0.0,0.17164179104477612,0.11940298507462686
postcentral-lh,0.19047619047619047,0.0,0.13095238095238096,0.19642857142857142,0.18452380952380953,0.0,0.19047619047619047,0.10714285714285714
precentral-rh,0.18633540372670807,0.0,0.12422360248447205,0.19254658385093168,0.19254658385093168,0.0,0.19254658385093168,0.11180124223602485
superiortemporal-lh,0.0,0.1891891891891892,0.0,0.0,0.0,0.8108108108108109,0.0,0.0
superiortemporal-rh,0.18674698795180722,0.0,0.12650602409638553,0.1927710843373494,0.1927710843373494,0.0,0.1927710843373494,0.10843373493975904
supramarginal-lh,0.13636363636363635,0.0,0.10606060606060606,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,0.3484848484848485
