,Fz,P3,P1,P5,PO3,PO4,PO8,AF8
Fz,0.21153846153846154,0.0,0.19230769230769232,0.23076923076923078,0.057692307692307696,0.23076923076923078,0.0,0.07692307692307693
P3,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.5454545454545454,0.0
P1,0.20833333333333334,0.0,0.1875,0.22916666666666666,0.0625,0.22916666666666666,0.0,0.08333333333333333
P5,0.20754716981132076,0.0,0.18867924528301888,0.22641509433962265,0.05660377358490566,0.24528301886792453,0.0,0.07547169811320754
PO3,0.17391304347826086,0.0,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.0,0.17391304347826086
PO4,0.2,0.0,0.16666666666666666,0.21666666666666667,0.05,0.3,0.0,0.06666666666666667
PO8,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.7777777777777778,0.0
AF8,0.19230769230769232,0.0,0.15384615384615385,0.19230769230769232,0.11538461538461539,0.19230769230769232,0.0,0.15384615384615385
