,Fp1,TP10,Fp2,AFz,F1,PO8,FT8,AF8
Fp1,0.22628951747088186,0.03494176372712146,0.2146422628951747,0.19966722129783693,0.008319467554076539,0.07487520798668885,0.06821963394342762,0.17304492512479203
TP10,0.05555555555555555,0.42676767676767674,0.045454545454545456,0.06313131313131314,0.14898989898989898,0.20202020202020202,0.010101010101010102,0.047979797979797977
Fp2,0.22144112478031636,0.03163444639718805,0.23022847100175747,0.19332161687170474,0.008787346221441126,0.0632688927943761,0.06678383128295255,0.18453427065026362
AFz,0.2033898305084746,0.04067796610169491,0.1847457627118644,0.23389830508474577,0.011864406779661017,0.09152542372881356,0.06949152542372881,0.16440677966101694
F1,0.023333333333333334,0.19666666666666666,0.023333333333333334,0.03666666666666667,0.37333333333333335,0.32,0.013333333333333334,0.013333333333333334
PO8,0.08986615678776291,0.1491395793499044,0.06883365200764818,0.1089866156787763,0.1701720841300191,0.32504780114722753,0.009560229445506692,0.07839388145315487
FT8,0.14189189189189189,0.010135135135135136,0.13513513513513514,0.13513513513513514,0.010135135135135136,0.013513513513513514,0.39864864864864863,0.1554054054054054
AF8,0.18458781362007168,0.026881720430107527,0.1917562724014337,0.17562724014336917,0.0035842293906810036,0.06272401433691756,0.08243727598566308,0.2724014336917563
