,Fp1,TP10,Fp2,AFz,F1,PO8,FT8,AF8
Fp1,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.125,0.16666666666666666,0.0,0.0
TP10,0.12121212121212122,0.36363636363636365,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.18181818181818182,0.0,0.0
Fp2,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.125,0.16666666666666666,0.0,0.0
AFz,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.125,0.16666666666666666,0.0,0.0
F1,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.0,0.0
PO8,0.14814814814814814,0.25925925925925924,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.18518518518518517,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
