,Fp1,TP10,Fp2,AFz,F1,PO8,FT8,AF8
Fp1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.2692307692307692,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.11538461538461539
Fp2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.24,0.0,0.0,0.28,0.32,0.0,0.16
PO8,0.0,0.15384615384615385,0.0,0.0,0.1794871794871795,0.46153846153846156,0.0,0.20512820512820512
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0625,0.0,0.0,0.125,0.375,0.0,0.4375
