,Fp1,TP10,Fp2,AFz,F1,PO8,FT8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.37735849056603776,0.0,0.0,0.24528301886792453,0.37735849056603776,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.35135135135135137,0.0,0.0,0.2972972972972973,0.35135135135135137,0.0,0.0
PO8,0.0,0.37735849056603776,0.0,0.0,0.24528301886792453,0.37735849056603776,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.4090909090909091
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764
