,Fp1,F7,F8,Fp2,AF7,PO3,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.2
AF7,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25
PO3,0.0,0.0,0.0,0.29411764705882354,0.0,0.23529411764705882,0.23529411764705882,0.23529411764705882
AF8,0.0,0.0,0.0,0.29411764705882354,0.0,0.23529411764705882,0.23529411764705882,0.23529411764705882
F2,0.0,0.0,0.0,0.29411764705882354,0.0,0.23529411764705882,0.23529411764705882,0.23529411764705882
