,frontalpole-lh,lateralorbitofrontal-lh,parahippocampal-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,transversetemporal-rh
frontalpole-lh,0.676923076923077,0.06153846153846154,0.07692307692307693,0.0,0.0,0.12307692307692308,0.06153846153846154,0.0
lateralorbitofrontal-lh,0.03896103896103896,0.37662337662337664,0.0,0.23376623376623376,0.025974025974025976,0.0,0.3246753246753247,0.0
parahippocampal-lh,0.09615384615384616,0.0,0.9038461538461539,0.0,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.1791044776119403,0.0,0.4626865671641791,0.1791044776119403,0.029850746268656716,0.13432835820895522,0.014925373134328358
parstriangularis-lh,0.0,0.0,0.0,0.11764705882352941,0.6029411764705882,0.16176470588235295,0.0,0.11764705882352941
rostralanteriorcingulate-lh,0.0547945205479452,0.0136986301369863,0.0,0.0,0.0958904109589041,0.821917808219178,0.0,0.0136986301369863
rostralmiddlefrontal-lh,0.05263157894736842,0.3684210526315789,0.0,0.19736842105263158,0.013157894736842105,0.0,0.3684210526315789,0.0
transversetemporal-rh,0.0,0.0,0.0,0.029411764705882353,0.11764705882352941,0.0,0.0,0.8529411764705882
