,entorhinal-rh,frontalpole-lh,inferiortemporal-lh,lingual-rh,parahippocampal-rh,parsorbitalis-lh,pericalcarine-rh,temporalpole-rh
entorhinal-rh,0.4619883040935672,0.05263157894736842,0.05263157894736842,0.08771929824561403,0.15204678362573099,0.08771929824561403,0.08187134502923976,0.023391812865497075
frontalpole-lh,0.15254237288135594,0.847457627118644,0.0,0.0,0.0,0.0,0.0,0.0
inferiortemporal-lh,0.07563025210084033,0.0,0.6722689075630253,0.008403361344537815,0.07563025210084033,0.16806722689075632,0.0,0.0
lingual-rh,0.16666666666666666,0.0,0.021739130434782608,0.6304347826086957,0.043478260869565216,0.036231884057971016,0.10144927536231885,0.0
parahippocampal-rh,0.10294117647058823,0.0,0.051470588235294115,0.051470588235294115,0.5441176470588235,0.13970588235294118,0.11029411764705882,0.0
parsorbitalis-lh,0.08163265306122448,0.0,0.12244897959183673,0.02040816326530612,0.1360544217687075,0.6394557823129252,0.0,0.0
pericalcarine-rh,0.12037037037037036,0.0,0.0,0.09259259259259259,0.2037037037037037,0.0,0.5833333333333334,0.0
temporalpole-rh,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762
