,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1940801798426377,0.13188460097414761,0.11539902585237917,0.07231172723866616,0.1165230423379543,0.1120269763956538,0.12551517422255526,0.132259273136006
frontalpole-rh,0.10025633722586158,0.16832811164910283,0.12731415551125036,0.07718598689831957,0.12702933637140415,0.12446596411278837,0.1335801765878667,0.14183993164340644
fusiform-lh,0.07335079780900214,0.10788282924505835,0.1633722314836866,0.11597999523696118,0.1595618004286735,0.1597999523696118,0.11859966658728269,0.10145272683972374
isthmuscingulate-rh,0.06408588158750814,0.09011060507482108,0.16037735849056603,0.18575146389069616,0.16070266753415746,0.15777488614183474,0.09986987638256344,0.08132726089785296
lingual-lh,0.07463402927765779,0.10847132229421647,0.1615070794336453,0.11711063114950804,0.1624670026397888,0.15790736741060715,0.11591072714182865,0.10199184065274779
parahippocampal-lh,0.07260806216610005,0.10757649344341913,0.16245750364254494,0.11583292860611948,0.1588149587178242,0.16342884895580378,0.11826129188926664,0.1010199125789218
rostralanteriorcingulate-lh,0.08954019897821995,0.12449583221296047,0.13229362731917182,0.0803979564399032,0.12772250605001345,0.12933584296853992,0.19091153535896746,0.1253025006722237
rostralanteriorcingulate-rh,0.10585042219541617,0.14897466827503017,0.12665862484921592,0.0735826296743064,0.12635705669481304,0.12364294330518698,0.14234016887816647,0.15259348612786489
