,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.1643835616438356,0.1780821917808219,0.0821917808219178,0.0,0.1780821917808219,0.1917808219178082,0.0821917808219178,0.1232876712328767
inferiorparietal-rh,0.16901408450704225,0.22535211267605634,0.07042253521126761,0.0,0.16901408450704225,0.18309859154929578,0.07042253521126761,0.11267605633802817
parsopercularis-lh,0.12244897959183673,0.12244897959183673,0.12244897959183673,0.0,0.16326530612244897,0.16326530612244897,0.14285714285714285,0.16326530612244897
parstriangularis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
precentral-lh,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.010752688172043012,0.20430107526881722,0.20430107526881722,0.11827956989247312,0.13978494623655913
rostralmiddlefrontal-lh,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.0,0.20430107526881722,0.21505376344086022,0.11827956989247312,0.13978494623655913
superiortemporal-lh,0.08450704225352113,0.08450704225352113,0.08450704225352113,0.0,0.18309859154929578,0.16901408450704225,0.23943661971830985,0.15492957746478872
supramarginal-lh,0.11392405063291139,0.12658227848101267,0.0759493670886076,0.0,0.189873417721519,0.189873417721519,0.13924050632911392,0.16455696202531644
