,Fp1,T7,P7,Fp2,TP7,PO7,AF8,AF4
Fp1,0.4,0.42,0.0,0.0,0.0,0.0,0.18,0.0
T7,0.3958333333333333,0.4375,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.6521739130434783,0.17391304347826086,0.043478260869565216,0.13043478260869565
PO7,0.0,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,0.25
AF8,0.36666666666666664,0.3333333333333333,0.0,0.0,0.0,0.0,0.3,0.0
AF4,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.2727272727272727
