,Fp1,FT9,Cz,F4,Fp2,PO4,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.3442622950819672,0.06557377049180328,0.0,0.3770491803278688,0.21311475409836064,0.0
F4,0.0,0.0,0.3076923076923077,0.23076923076923078,0.0,0.3076923076923077,0.15384615384615385,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO4,0.0,0.0,0.2558139534883721,0.046511627906976744,0.0,0.5232558139534884,0.1744186046511628,0.0
AF8,0.0,0.0,0.28205128205128205,0.0,0.0,0.38461538461538464,0.3333333333333333,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
