,Fp1,FT9,Cz,F4,Fp2,PO4,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.65,0.11666666666666667,0.23333333333333334,0.0,0.0,0.0,0.0
Cz,0.0,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0
F4,0.0,0.42857142857142855,0.2,0.37142857142857144,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.525,0.475,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.525,0.475,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
