,Fp1,Cz,F4,Fp2,AF3,PO7,AF8,AF4
Fp1,0.39473684210526316,0.21052631578947367,0.2894736842105263,0.10526315789473684,0.0,0.0,0.0,0.0
Cz,0.29411764705882354,0.3137254901960784,0.3333333333333333,0.058823529411764705,0.0,0.0,0.0,0.0
F4,0.28,0.22666666666666666,0.4533333333333333,0.04,0.0,0.0,0.0,0.0
Fp2,0.375,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
PO7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
