,T7,TP9,P7,Cz,F8,Fp2,PO7,AF8
T7,0.41975308641975306,0.0,0.25925925925925924,0.32098765432098764,0.0,0.0,0.0,0.0
TP9,0.0,0.5,0.0,0.0,0.3787878787878788,0.0,0.0,0.12121212121212122
P7,0.3442622950819672,0.0,0.3114754098360656,0.3442622950819672,0.0,0.0,0.0,0.0
Cz,0.352112676056338,0.0,0.29577464788732394,0.352112676056338,0.0,0.0,0.0,0.0
F8,0.0,0.44642857142857145,0.0,0.0,0.4107142857142857,0.0,0.0,0.14285714285714285
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.36,0.0,0.0,0.36,0.0,0.0,0.28
