,Fp1,FT9,Cz,F4,Fp2,PO4,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.6491228070175439,0.0,0.0,0.0,0.2982456140350877,0.05263157894736842,0.0
Cz,0.0,0.0,0.6140350877192983,0.38596491228070173,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.5227272727272727,0.4772727272727273,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.4722222222222222,0.0,0.0,0.0,0.4444444444444444,0.08333333333333333,0.0
AF8,0.0,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
