,Fp1,FT9,Cz,F4,Fp2,PO4,AF8,AF4
Fp1,0.2727272727272727,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0
FT9,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Cz,0.075,0.0,0.825,0.1,0.0,0.0,0.0,0.0
F4,0.25,0.0,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
