,Fp1,Cz,F4,Fp2,AF3,PO7,AF8,AF4
Fp1,0.3287904599659284,0.14906303236797275,0.141396933560477,0.15587734241908008,0.036626916524701875,0.065587734241908,0.12180579216354344,0.0008517887563884157
Cz,0.1125158027812895,0.3179519595448799,0.17256637168141592,0.05815423514538559,0.17256637168141592,0.09355246523388117,0.05056890012642225,0.022123893805309734
F4,0.12187958883994127,0.20631424375917767,0.3201174743024963,0.08663729809104258,0.11086637298091043,0.10058737151248165,0.04772393538913363,0.005873715124816446
Fp2,0.2875,0.146875,0.184375,0.2875,0.0109375,0.00625,0.075,0.0015625
AF3,0.030648610121168925,0.19600855310049894,0.10406272273699216,0.003563791874554526,0.3050605844618674,0.1347113328581611,0.09836065573770492,0.12758374910905204
PO7,0.056100981767180924,0.105890603085554,0.1002805049088359,0.002805049088359046,0.13464235624123422,0.3884992987377279,0.13113604488078542,0.08064516129032258
AF8,0.1332099907493062,0.07493061979648474,0.05735430157261795,0.0425531914893617,0.13043478260869565,0.17298797409805736,0.2895467160037003,0.09898242368177614
AF4,0.0,0.058823529411764705,0.014308426073131956,0.001589825119236884,0.287758346581876,0.18282988871224165,0.16375198728139906,0.29093799682034976
