,bankssts-rh,entorhinal-lh,fusiform-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
bankssts-rh,0.7478042659974906,0.0740276035131744,0.02383939774153074,0.06398996235884567,0.033877038895859475,0.04140526976160602,0.002509410288582183,0.012547051442910916
entorhinal-lh,0.07468354430379746,0.5075949367088608,0.21645569620253163,0.0,0.035443037974683546,0.16582278481012658,0.0,0.0
fusiform-lh,0.01446808510638298,0.14808510638297873,0.38978723404255317,0.001702127659574468,0.13787234042553193,0.2672340425531915,0.011914893617021277,0.02893617021276596
insula-rh,0.05812574139976275,0.0,0.004744958481613286,0.6251482799525504,0.03202846975088968,0.06761565836298933,0.19572953736654805,0.0166073546856465
isthmuscingulate-rh,0.02406159769008662,0.030798845043310877,0.1616939364773821,0.02213666987487969,0.5803657362848893,0.10587102983638114,0.026948989412897015,0.04812319538017324
parahippocampal-lh,0.026424442609413706,0.10900082576383155,0.2700247729149463,0.04046242774566474,0.09413707679603633,0.42939719240297275,0.0305532617671346,0.0
parahippocampal-rh,0.003964321110009911,0.0,0.01288404360753221,0.15163528245787908,0.027750247770069375,0.040634291377601585,0.5361744301288405,0.22695738354806738
transversetemporal-rh,0.011516314779270634,0.0,0.030710172744721688,0.009596928982725527,0.04222648752399232,0.0,0.22168905950095968,0.6842610364683301
