,Fp1,Fz,P3,P8,CP3,P1,P5,PO3
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.1937984496124031,0.20155038759689922,0.20155038759689922,0.20155038759689922,0.20155038759689922
CP3,0.0,0.0,0.0,0.08176100628930817,0.22955974842767296,0.22955974842767296,0.22955974842767296,0.22955974842767296
P1,0.0,0.0,0.0,0.08074534161490683,0.22981366459627328,0.22981366459627328,0.22981366459627328,0.22981366459627328
P5,0.0,0.0,0.0,0.08074534161490683,0.22981366459627328,0.22981366459627328,0.22981366459627328,0.22981366459627328
PO3,0.0,0.0,0.0,0.08074534161490683,0.22981366459627328,0.22981366459627328,0.22981366459627328,0.22981366459627328
