,P3,P8,TP10,CP3,P5,PO8,P6,TP8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.32432432432432434,0.0,0.0,0.35135135135135137,0.0,0.32432432432432434
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.325,0.0,0.0,0.375,0.0,0.3
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.3235294117647059,0.0,0.0,0.35294117647058826,0.0,0.3235294117647059
