,Fp1,Fz,P3,P8,AF7,AF3,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.041666666666666664,0.4166666666666667
AF7,0.0,0.13333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.7916666666666666,0.0
AF8,0.0,0.0,0.0,0.5128205128205128,0.0,0.0,0.0,0.48717948717948717
