,P3,P8,TP10,CP3,P5,PO8,P6,TP8
P3,0.18518518518518517,0.0,0.2037037037037037,0.0,0.0,0.2037037037037037,0.2037037037037037,0.2037037037037037
P8,0.0,0.5178571428571429,0.0,0.24107142857142858,0.24107142857142858,0.0,0.0,0.0
TP10,0.08300395256916997,0.0,0.233201581027668,0.0,0.0,0.233201581027668,0.22924901185770752,0.22134387351778656
CP3,0.0,0.34177215189873417,0.0,0.3291139240506329,0.3291139240506329,0.0,0.0,0.0
P5,0.0,0.34177215189873417,0.0,0.3291139240506329,0.3291139240506329,0.0,0.0,0.0
PO8,0.084,0.0,0.232,0.0,0.0,0.232,0.228,0.224
P6,0.084,0.0,0.232,0.0,0.0,0.232,0.228,0.224
TP8,0.0875,0.0,0.22916666666666666,0.0,0.0,0.22916666666666666,0.22916666666666666,0.225
