,Fp1,Fz,P3,P8,AF7,AF3,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.25,0.0,0.375,0.0,0.375,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.08333333333333333,0.0,0.5416666666666666,0.0,0.375,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.09523809523809523,0.0,0.47619047619047616,0.0,0.42857142857142855,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.5294117647058824
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.7352941176470589
