,Fp1,Fz,P3,P8,AF7,AF3,AFz,AF8
Fp1,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.08333333333333333,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
P8,0.037037037037037035,0.0,0.1111111111111111,0.4074074074074074,0.0,0.0,0.0,0.4444444444444444
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.021739130434782608,0.0,0.06521739130434782,0.2391304347826087,0.0,0.0,0.0,0.6739130434782609
