,Fz,Fp2,AF7,F1,FT7,F6,AF8,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.4864864864864865,0.5135135135135135,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.35185185185185186,0.6481481481481481,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.47368421052631576,0.0,0.5263157894736842,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.20833333333333334,0.0,0.7916666666666666,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
