,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.36231884057971014,0.10144927536231885,0.18840579710144928,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.0
parstriangularis-rh,0.12307692307692308,0.6153846153846154,0.12307692307692308,0.046153846153846156,0.0,0.09230769230769231,0.0,0.0
rostralmiddlefrontal-lh,0.08661417322834646,0.05511811023622047,0.29133858267716534,0.07086614173228346,0.1889763779527559,0.06299212598425197,0.2125984251968504,0.031496062992125984
superiorparietal-rh,0.16923076923076924,0.06153846153846154,0.15384615384615385,0.3230769230769231,0.046153846153846156,0.09230769230769231,0.09230769230769231,0.06153846153846154
superiortemporal-lh,0.011111111111111112,0.0,0.24444444444444444,0.022222222222222223,0.35555555555555557,0.0,0.36666666666666664,0.0
superiortemporal-rh,0.20512820512820512,0.1794871794871795,0.23076923076923078,0.10256410256410256,0.0,0.28205128205128205,0.0,0.0
supramarginal-lh,0.009523809523809525,0.0,0.24761904761904763,0.05714285714285714,0.3047619047619048,0.0,0.34285714285714286,0.0380952380952381
supramarginal-rh,0.0,0.0,0.08333333333333333,0.10416666666666667,0.0,0.0,0.0625,0.75
