,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.1951219512195122,0.14634146341463414,0.0975609756097561,0.14634146341463414,0.024390243902439025,0.0,0.1951219512195122,0.1951219512195122
postcentral-rh,0.04065040650406504,0.22764227642276422,0.18699186991869918,0.1951219512195122,0.08943089430894309,0.12195121951219512,0.056910569105691054,0.08130081300813008
rostralmiddlefrontal-lh,0.03546099290780142,0.18439716312056736,0.2765957446808511,0.18439716312056736,0.07801418439716312,0.12056737588652482,0.04964539007092199,0.07092198581560284
superiorparietal-lh,0.03676470588235294,0.17647058823529413,0.18382352941176472,0.25735294117647056,0.08088235294117647,0.15441176470588236,0.051470588235294115,0.058823529411764705
superiorparietal-rh,0.01680672268907563,0.1092436974789916,0.10084033613445378,0.09243697478991597,0.3949579831932773,0.10084033613445378,0.04201680672268908,0.14285714285714285
superiortemporal-lh,0.0,0.10884353741496598,0.10884353741496598,0.1564625850340136,0.08843537414965986,0.5034013605442177,0.013605442176870748,0.02040816326530612
superiortemporal-rh,0.12121212121212122,0.15151515151515152,0.10606060606060606,0.13636363636363635,0.09090909090909091,0.030303030303030304,0.16666666666666666,0.19696969696969696
supramarginal-rh,0.07207207207207207,0.11711711711711711,0.0990990990990991,0.08108108108108109,0.15315315315315314,0.02702702702702703,0.0990990990990991,0.35135135135135137
