,TP9,F4,Fp2,AF7,AFz,C2,AF8,AF4
TP9,0.4166666666666667,0.0,0.0,0.0,0.0,0.4583333333333333,0.125,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.5
AFz,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.4
C2,0.37209302325581395,0.0,0.0,0.0,0.0,0.5232558139534884,0.10465116279069768,0.0
AF8,0.34615384615384615,0.0,0.0,0.0,0.0,0.34615384615384615,0.3076923076923077,0.0
AF4,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.5
