,Fp1,FT9,FT10,Fp2,AF7,FT7,AF8,FCz
Fp1,0.3111111111111111,0.0,0.0,0.3333333333333333,0.26666666666666666,0.08888888888888889,0.0,0.0
FT9,0.0,0.3157894736842105,0.3684210526315789,0.0,0.0,0.0,0.0,0.3157894736842105
FT10,0.0,0.20588235294117646,0.5882352941176471,0.0,0.0,0.0,0.0,0.20588235294117646
Fp2,0.2631578947368421,0.0,0.0,0.45614035087719296,0.21052631578947367,0.07017543859649122,0.0,0.0
AF7,0.3170731707317073,0.0,0.0,0.3170731707317073,0.2682926829268293,0.0975609756097561,0.0,0.0
FT7,0.2631578947368421,0.0,0.0,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.2916666666666667,0.375,0.0,0.0,0.0,0.0,0.3333333333333333
