,Fp1,TP9,FT10,F4,Fp2,AF7,AFz,AF8
Fp1,0.5652173913043478,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.74,0.02,0.0,0.0,0.04,0.2,0.0
FT10,0.41379310344827586,0.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.375,0.0,0.0,0.0,0.25,0.375,0.0
AFz,0.0,0.5,0.0,0.0,0.0,0.09090909090909091,0.4090909090909091,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
