,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.029850746268656716,0.04477611940298507,0.0,0.04477611940298507,0.0,0.04477611940298507,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.0,0.0,0.04477611940298507,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.0,0.04477611940298507,0.04477611940298507,0.0,0.04477611940298507,0.0,0.029850746268656716,0.0,0.0,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.0,0.0,0.04477611940298507,0.0,0.04477611940298507,0.029850746268656716,0.0,0.04477611940298507
F3,0.00625,0.041666666666666664,0.0,0.03958333333333333,0.0,0.04583333333333333,0.0,0.035416666666666666,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035416666666666666,0.0,0.0,0.0,0.04583333333333333,0.04583333333333333,0.04583333333333333,0.0,0.0,0.04583333333333333,0.04583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.04583333333333333,0.0,0.04583333333333333,0.04583333333333333,0.0,0.041666666666666664,0.0,0.0375,0.0,0.0,0.04583333333333333,0.04583333333333333,0.04583333333333333,0.03958333333333333,0.0,0.0,0.0375,0.0,0.03958333333333333,0.03333333333333333,0.0,0.04583333333333333
FT9,0.0,0.0,0.03739837398373984,0.0,0.0,0.0,0.04227642276422764,0.0,0.04227642276422764,0.04227642276422764,0.04065040650406504,0.0,0.04227642276422764,0.0,0.022764227642276424,0.0,0.0065040650406504065,0.04227642276422764,0.03902439024390244,0.04227642276422764,0.024390243902439025,0.0,0.04227642276422764,0.03577235772357724,0.04227642276422764,0.0,0.0,0.0,0.0032520325203252032,0.0,0.0,0.0,0.013008130081300813,0.0,0.03577235772357724,0.04227642276422764,0.04227642276422764,0.004878048780487805,0.0,0.024390243902439025,0.0,0.0,0.032520325203252036,0.0,0.03739837398373984,0.0,0.026016260162601626,0.03902439024390244,0.0,0.0,0.0,0.0,0.030894308943089432,0.03902439024390244,0.0,0.04227642276422764,0.0,0.0,0.04227642276422764,0.0
FC5,0.006696428571428571,0.04241071428571429,0.0,0.04017857142857143,0.0,0.044642857142857144,0.0,0.03794642857142857,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.044642857142857144,0.044642857142857144,0.044642857142857144,0.0,0.0,0.044642857142857144,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.044642857142857144,0.0,0.044642857142857144,0.044642857142857144,0.0,0.044642857142857144,0.0,0.03794642857142857,0.0,0.0,0.044642857142857144,0.044642857142857144,0.044642857142857144,0.04241071428571429,0.0,0.0,0.04017857142857143,0.0,0.04241071428571429,0.033482142857142856,0.0,0.044642857142857144
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.004316546762589928,0.02877697841726619,0.0,0.027338129496402876,0.0,0.060431654676258995,0.0,0.02446043165467626,0.0,0.0,0.0,0.010071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02302158273381295,0.0,0.0,0.0,0.03741007194244604,0.051798561151079135,0.06330935251798561,0.0,0.0,0.04028776978417266,0.04748201438848921,0.0,0.0,0.0,0.0,0.0,0.0,0.06330935251798561,0.0,0.06330935251798561,0.0460431654676259,0.0,0.03597122302158273,0.0,0.02446043165467626,0.0,0.0,0.0618705035971223,0.06330935251798561,0.04892086330935252,0.027338129496402876,0.0,0.0,0.033093525179856115,0.0,0.027338129496402876,0.02158273381294964,0.0,0.06474820143884892
T7,0.0,0.0012903225806451613,0.03225806451612903,0.0,0.0,0.0,0.05548387096774193,0.0,0.05161290322580645,0.04387096774193548,0.04387096774193548,0.0,0.05548387096774193,0.0,0.01806451612903226,0.0,0.005161290322580645,0.03612903225806452,0.03225806451612903,0.04774193548387097,0.01935483870967742,0.0012903225806451613,0.03741935483870968,0.02967741935483871,0.03870967741935484,0.0,0.0,0.0,0.0025806451612903226,0.0,0.0,0.0,0.011612903225806452,0.0,0.02967741935483871,0.05419354838709677,0.05548387096774193,0.003870967741935484,0.0,0.01935483870967742,0.0,0.0012903225806451613,0.025806451612903226,0.0,0.03096774193548387,0.0,0.02064516129032258,0.03354838709677419,0.0,0.0,0.0012903225806451613,0.0,0.025806451612903226,0.03225806451612903,0.0,0.04645161290322581,0.0,0.0,0.05548387096774193,0.0
TP9,0.007894736842105263,0.039473684210526314,0.0,0.039473684210526314,0.0,0.04473684210526316,0.0,0.039473684210526314,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034210526315789476,0.0,0.0,0.0,0.04473684210526316,0.04473684210526316,0.04473684210526316,0.0,0.0,0.04473684210526316,0.04473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.04473684210526316,0.0,0.04473684210526316,0.04473684210526316,0.0,0.04473684210526316,0.0,0.03684210526315789,0.0,0.0,0.04473684210526316,0.04473684210526316,0.04473684210526316,0.042105263157894736,0.0,0.0,0.04473684210526316,0.0,0.042105263157894736,0.034210526315789476,0.0,0.04473684210526316
CP5,0.0,0.0013003901170351106,0.032509752925877766,0.0,0.0,0.0,0.054616384915474644,0.0,0.05071521456436931,0.044213263979193757,0.044213263979193757,0.0,0.054616384915474644,0.0,0.018205461638491547,0.0,0.005201560468140442,0.036410923276983094,0.032509752925877766,0.04811443433029909,0.01950585175552666,0.0013003901170351106,0.0377113133940182,0.02990897269180754,0.03901170351105332,0.0,0.0,0.0,0.002600780234070221,0.0,0.0,0.0,0.011703511053315995,0.0,0.02990897269180754,0.053315994798439535,0.054616384915474644,0.0039011703511053317,0.0,0.01950585175552666,0.0,0.0013003901170351106,0.02600780234070221,0.0,0.031209362808842653,0.0,0.02080624187256177,0.033810143042912875,0.0,0.0,0.0013003901170351106,0.0,0.02600780234070221,0.032509752925877766,0.0,0.04681404421326398,0.0,0.0,0.054616384915474644,0.0
CP1,0.0,0.0014204545454545455,0.03409090909090909,0.0,0.0,0.0,0.048295454545454544,0.0,0.046875,0.04403409090909091,0.04403409090909091,0.0,0.048295454545454544,0.0,0.019886363636363636,0.0,0.005681818181818182,0.03835227272727273,0.03551136363636364,0.045454545454545456,0.02130681818181818,0.0014204545454545455,0.03977272727272727,0.032670454545454544,0.041193181818181816,0.0,0.0,0.0,0.002840909090909091,0.0,0.0,0.0,0.01278409090909091,0.0,0.032670454545454544,0.048295454545454544,0.048295454545454544,0.004261363636363636,0.0,0.02130681818181818,0.0,0.0014204545454545455,0.028409090909090908,0.0,0.03409090909090909,0.0,0.022727272727272728,0.03551136363636364,0.0,0.0,0.0014204545454545455,0.0,0.028409090909090908,0.03551136363636364,0.0,0.045454545454545456,0.0,0.0,0.048295454545454544,0.0
