,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.04964539007092199,0.0425531914893617,0.0,0.04539007092198582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269503546099291,0.0,0.0,0.032624113475177303,0.0,0.04397163120567376,0.0,0.04964539007092199,0.05106382978723404,0.0,0.03546099290780142,0.0,0.03829787234042553,0.04822695035460993,0.0,0.0,0.0,0.0,0.0,0.0,0.018439716312056736,0.05106382978723404,0.04539007092198582,0.0,0.05106382978723404,0.05106382978723404,0.0,0.03829787234042553,0.05106382978723404,0.0,0.0,0.04822695035460993,0.04964539007092199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031205673758865248,0.0,0.0,0.05106382978723404,0.024113475177304965,0.029787234042553193
F3,0.0,0.038781163434903045,0.05124653739612189,0.0,0.04709141274238227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221606648199446,0.0,0.0,0.03185595567867036,0.0,0.05124653739612189,0.0,0.05124653739612189,0.04847645429362881,0.0,0.0332409972299169,0.0,0.04986149584487535,0.04986149584487535,0.0,0.0,0.0,0.0,0.0,0.0,0.018005540166204988,0.04986149584487535,0.03462603878116344,0.0,0.04709141274238227,0.04709141274238227,0.0,0.04986149584487535,0.04709141274238227,0.0,0.0,0.04709141274238227,0.04847645429362881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030470914127423823,0.0,0.0,0.045706371191135735,0.023545706371191136,0.036011080332409975
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.04065040650406504,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02168021680216802,0.0,0.0,0.03116531165311653,0.0,0.05013550135501355,0.0,0.05013550135501355,0.05013550135501355,0.0,0.03387533875338753,0.0,0.044715447154471545,0.05013550135501355,0.0,0.0,0.0,0.0,0.0,0.0,0.017615176151761516,0.05013550135501355,0.036585365853658534,0.0,0.04878048780487805,0.04878048780487805,0.0,0.044715447154471545,0.04878048780487805,0.0,0.0,0.04878048780487805,0.05013550135501355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02981029810298103,0.0,0.0,0.04742547425474255,0.023035230352303523,0.03523035230352303
FC5,0.0,0.0,0.0,0.0,0.0,0.06309148264984227,0.0,0.04100946372239748,0.04889589905362776,0.03627760252365931,0.033123028391167195,0.0,0.0,0.05362776025236593,0.0,0.0,0.0,0.0,0.04100946372239748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05362776025236593,0.04258675078864353,0.0,0.0,0.0,0.061514195583596214,0.0,0.0,0.0,0.0,0.0,0.0,0.06309148264984227,0.0,0.0,0.04258675078864353,0.06466876971608833,0.0,0.0,0.04100946372239748,0.06466876971608833,0.055205047318611984,0.025236593059936908,0.04100946372239748,0.04258675078864353,0.0583596214511041,0.0,0.026813880126182965,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.053497942386831275,0.0,0.051440329218107,0.053497942386831275,0.047325102880658436,0.03292181069958848,0.0,0.0,0.053497942386831275,0.0,0.0,0.0,0.0,0.04526748971193416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053497942386831275,0.053497942386831275,0.0,0.0,0.0,0.053497942386831275,0.0,0.0,0.0,0.0,0.0,0.0,0.053497942386831275,0.0,0.0,0.04938271604938271,0.053497942386831275,0.0,0.0,0.047325102880658436,0.053497942386831275,0.053497942386831275,0.02880658436213992,0.03909465020576132,0.0411522633744856,0.053497942386831275,0.0,0.02880658436213992,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.059245960502693,0.0,0.0466786355475763,0.06104129263913824,0.04129263913824058,0.03770197486535009,0.0,0.0,0.05206463195691203,0.0,0.0,0.0,0.0,0.0466786355475763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05745062836624776,0.04847396768402154,0.0,0.0,0.0,0.05385996409335727,0.0,0.0,0.0,0.0,0.0,0.0,0.05565529622980251,0.0,0.0,0.04847396768402154,0.06104129263913824,0.0,0.0,0.04308797127468582,0.05745062836624776,0.05026929982046679,0.026929982046678635,0.03590664272890485,0.03770197486535009,0.05206463195691203,0.0,0.026929982046678635,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.05239179954441914,0.0,0.05239179954441914,0.05239179954441914,0.05011389521640091,0.03189066059225513,0.0,0.0,0.05239179954441914,0.0,0.0,0.0,0.0,0.04555808656036447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05239179954441914,0.05239179954441914,0.0,0.0,0.0,0.05239179954441914,0.0,0.0,0.0,0.0,0.0,0.0,0.05239179954441914,0.0,0.0,0.05011389521640091,0.05239179954441914,0.0,0.0,0.05011389521640091,0.05239179954441914,0.05239179954441914,0.029612756264236904,0.04100227790432802,0.04328018223234624,0.05239179954441914,0.0,0.029612756264236904,0.0,0.0,0.0,0.0
