,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.2743919683257919,0.0,0.0,0.0,0.0,0.011807126696832579,0.0023331447963800904,0.0025452488687782806,0.009968891402714931,0.014705882352941176,0.008766968325791855,0.0009898190045248868,0.006151018099547511,0.011029411764705883,0.007706447963800905,0.007423642533936651,0.0,0.0,0.0,0.0,0.006363122171945701,0.003252262443438914,0.0,0.008201357466063349,0.004100678733031674,0.02934106334841629,0.006151018099547511,0.0,0.006999434389140272,0.030896493212669685,0.010039592760180996,0.0,0.12811085972850678,0.0029694570135746605,0.011382918552036199,0.029765271493212668,0.0009898190045248868,0.007989253393665158,0.010746606334841629,0.023543552036199095,0.010251696832579186,0.0,0.014635180995475113,0.0,0.007847850678733032,0.01753393665158371,0.002828054298642534,0.006928733031674208,0.019584276018099547,0.017816742081447963,0.0031815610859728507,0.01456447963800905,0.0,0.0,0.0,0.0,0.18042986425339366,0.02531108597285068,0.0,0.0004242081447963801
Fz,0.0,0.22174132583134964,0.03686070836038376,0.01709586669552045,0.017384404530044,0.02243381663420616,0.011180841087787637,0.0,0.022866623385991488,0.013994084974392267,0.0015148236312486475,0.003534588472913511,0.009521748539277213,0.02214527879968261,0.0132006059294525,0.016951597778258675,0.02387650580682392,0.005987160066363702,0.005626487773209262,0.026184808483012335,0.006275697900887254,0.026545480776166776,0.004039529683329727,0.0,0.0,0.0038952607660679506,0.004833008728269494,0.006492101276779918,0.028348842241938975,0.0038952607660679506,0.015581043064271802,0.004688739811007718,0.0,0.003678857390175287,0.01853855586813821,0.00714131140445791,0.0015148236312486475,0.004039529683329727,0.017023732236889563,0.01608598427468802,0.00678063911130347,0.005842891149101926,0.01601384981605713,0.0672293154439876,0.0,0.0359950948568131,0.0011541513380942075,0.022361682175575274,0.022289547716944386,0.009810286373800764,0.022505951092837047,0.02452571593450191,0.025463463896703457,0.014210488350284932,0.0,0.02430931255860925,0.0,0.009377479622015437,0.016663059943735122,0.010748034336002308
F3,0.0,0.04417082831065955,0.2181849491992423,0.0032719132081970035,0.009471327707938695,0.046323402789736526,0.021181332874117446,0.02324780437403134,0.0036163251248493198,0.023936628207335973,0.03426898570690546,0.015929051145169622,0.023592216290683657,0.01790941966592044,0.009643533666264853,0.03056655760289306,0.0197175822283451,0.0014637506457723438,0.01894265541587739,0.022645083519889787,0.010848975374547959,0.007921474083003272,0.00800757706216635,0.0,0.005855002583089375,0.005855002583089375,0.030136042707077666,0.012743240916135698,0.0345272946443947,0.015154124332701911,0.0,0.001980368520750818,0.002152574479076976,0.024883760978129842,0.009815739624591011,0.0,0.0,0.0,0.0,0.0012915446874461856,0.0,0.024797657998966764,0.020148097124160495,0.024625452040640605,0.0,0.017565007749268124,0.011882211124504908,0.016531771999311176,0.0,0.0025830893748923713,0.02075081797830205,0.0,0.002066471499913897,0.00628551747890477,0.008696400895470984,0.030910969519545375,0.0,0.0,0.04942311003960737,0.00447735491648011
F7,0.0,0.013528685303693723,0.0020208824520040417,0.19944987088806557,0.0983496126641967,0.0016279330863365892,0.0075221735713483775,0.0020770180756708207,0.012181430335691029,0.0,0.0,0.010272819131020546,0.0,0.0016279330863365892,0.0,0.0,0.0,0.0,0.001964746828337263,0.04462782081508926,0.0,0.0,0.01263051532502526,0.005501291119344336,0.004378578646008757,0.0,0.0,0.007746716066015493,0.0020770180756708207,0.0,0.10121252947120242,0.030257101156393847,0.0023576961940047153,0.0,0.013248007185359829,0.005950376108678567,0.012911193443359156,0.023689233187380712,0.007690580442348715,0.0746042438531492,0.01055349724935444,0.005613562366677894,0.0,0.017514314584035028,0.014539126529695745,0.012013023464690693,0.00634332547434602,0.006062647356012125,0.0,0.03328842483439991,0.001684068710003368,0.0,0.01790726394970248,5.613562366677894e-05,0.026776692489053552,0.02222970697204446,0.0,0.07314471763781295,0.024194453800381724,0.02857303244639048
FT9,0.0,0.01710183686395946,0.007741572242944613,0.12302062073333803,0.2150749524948976,0.0036596523330283625,0.011893870082342177,0.0068266591596875216,0.002885495108733901,0.0,0.0,0.011049334928566402,0.0,0.0015483144485889226,0.0051375888521359705,0.0,0.01660919135759026,0.01646843549862763,0.0,0.053205714687873884,0.0,0.0,0.008797241185164333,0.0007037792948131466,0.0,0.0,0.0,0.0,0.0,0.0,0.08529805053135336,0.001266802730663664,0.0,0.0,0.006052501935393061,0.016398057569146314,0.0216060243507636,0.0015483144485889226,0.013090294883524527,0.05792103596312197,0.012245759729748751,0.0,0.0,0.0292772186642269,0.0,0.014779365191076078,0.009360264621014849,0.008023083960869872,0.0,0.03863748328524175,0.003730030262509677,0.010767823210641143,0.020128087831655993,0.0,0.022661693292983322,0.035259342670138645,0.0,0.06129917657822507,0.02871419522837638,0.000211133788443944
FC5,0.009665385484964956,0.017578566583766674,0.030465747230386614,0.0015261134976260456,0.0028261361067148994,0.20297309518426407,0.010174089984173637,0.019274248247795615,0.027752656567940313,0.0018087271082975356,0.03120054261813249,0.0,0.01820031652724395,0.016617680307483607,0.04030070088175446,0.0009608862762830657,0.009947999095636446,0.013169794257291432,0.02893963373276057,0.015769839475469137,0.008026226543070314,0.0,0.026000452181777073,0.005539226769161203,0.006726203933981461,0.0024869997739091114,0.03193533800587836,0.0076305674881302285,0.016730725751752204,0.006217499434772779,0.0011869771648202578,0.0,0.012548044313814153,0.018087271082975358,0.0,0.0,0.0,0.0039000678272665614,0.0,0.0,0.02046122541261587,0.03702238299796518,0.013961112367171603,0.01294370336875424,0.004634863215012435,0.039509382771874296,0.0028261361067148994,0.04063983721456026,0.015035044087723265,0.030974451729595297,0.04521817770743839,0.015543748586931947,0.0031087497173863895,0.003052226995252091,0.023569975130002262,0.02780917929007461,0.0016391589418946416,0.0,0.014074157811440198,0.0018087271082975356
FC1,0.0018742442563482466,0.009310761789600967,0.014631197097944377,0.007980652962515114,0.010217654171704957,0.010399032648125755,0.20701330108827085,0.0217049576783555,0.0009068923821039903,0.0,0.044316807738814995,0.013966142684401451,0.005259975816203144,0.0048367593712212815,0.007799274486094317,0.010701330108827086,0.0,0.010822249093107618,0.003204353083434099,0.026360338573155985,0.0,0.012333736396614269,0.004534461910519952,0.017110036275695285,0.019830713422007255,0.003385731559854897,0.02672309552599758,0.005743651753325272,0.0250906892382104,0.0,0.0,0.004957678355501814,0.0,0.04758162031438936,0.029081015719467956,0.02539298669891173,0.02267230955259976,0.0,0.01717049576783555,0.0,0.0,0.011608222490931077,0.00532043530834341,0.0530229746070133,0.020495767835550183,0.022007255139056832,0.024848851269649336,0.022551390568319226,0.020133010882708587,0.016203143893591294,0.01154776299879081,0.02533252720677146,0.009794437726723096,0.019226118500604596,0.01717049576783555,0.025937122128174124,0.0,0.0,0.01275695284159613,0.009129383313180169
C3,0.0026053639846743294,0.0,0.020842911877394635,0.002988505747126437,0.007432950191570881,0.02582375478927203,0.027509578544061303,0.2188505747126437,0.008812260536398468,0.0,0.03218390804597701,0.027203065134099615,0.017164750957854406,0.04045977011494253,0.008505747126436782,0.013486590038314176,0.022375478927203065,0.019233716475095787,0.011034482758620689,0.010268199233716475,0.0,0.0016091954022988506,0.013409961685823755,0.002758620689655172,0.0,7.662835249042145e-05,0.0007662835249042146,0.001379310344827586,0.016015325670498085,0.000842911877394636,0.010881226053639847,0.0,0.0,0.03318007662835249,0.01310344827586207,0.016015325670498085,0.0,0.0,0.0,0.009885057471264367,0.0,0.026053639846743294,0.0073563218390804595,0.020306513409961684,0.03264367816091954,0.0073563218390804595,0.01938697318007663,0.03501915708812261,0.0,0.043295019157088124,0.016398467432950193,0.013256704980842911,0.018084291187739465,0.014865900383141763,0.015938697318007664,0.024444444444444446,0.002988505747126437,0.015019157088122605,0.029195402298850575,0.021685823754789273
T7,0.01076500229042602,0.024125820735990226,0.003359291494884715,0.016491067338524967,0.0032829439609100624,0.03779202931745305,0.0011452130096197893,0.008932661475034357,0.20926859062452283,0.050771110093143994,0.02824858757062147,0.0037410291647579784,0.03702855397770652,0.03443273782256833,0.03183692166743014,0.008245533669262483,0.00786379599938922,0.010535959688502062,0.0,0.0012215605435944418,0.010841349824400671,0.016796457474423578,0.04374713696747595,0.0038937242327072834,0.0,0.04687738586043671,0.010077874484654145,0.003359291494884715,0.006184150251946862,0.047030080928386016,0.0,0.03229500687127806,0.002748511223087494,0.0,0.022904260192395786,0.0,0.0,0.024660253473812795,0.0,0.0,0.008627271339135746,0.0422201862879829,0.014658726523133303,0.0036646816307833257,0.012215605435944419,0.00465719957245381,0.010535959688502062,0.005191632310276378,0.0063368453198961675,0.01168117269812185,0.0011452130096197893,0.0,0.0,0.0,0.016491067338524967,0.005191632310276378,0.029317453046266605,0.008321881203237135,0.0005344327378225683,0.01870514582378989
TP9,0.019406709176601054,0.017835689862304778,0.025783199334627114,0.0,0.0,0.0031420386285925515,0.0,0.0,0.062193882265964326,0.20164494963496904,0.007208206265594677,0.00637649015802606,0.029756954070788284,0.024212180020330838,0.021532205895943075,0.020515663986692544,0.04167821827927179,0.005267535347934572,0.0,0.028001108954810092,0.03373070880694945,0.008779225579890953,0.04417336660197763,0.0027723870252287217,0.004066167637002125,0.0475002310322521,0.005637186951298401,0.0,0.01386193512614361,0.09315220404768505,0.0,0.017835689862304778,0.014416412531189355,0.0,0.012660567415211163,0.0,0.002310322521023935,0.005914425653821273,0.0,0.0,0.006468903058867018,0.05517050180205157,0.018574993069032437,0.01035024489418723,0.01386193512614361,0.015802606043803714,0.0,0.0,0.0,0.0,0.0,0.0,0.003973754736161168,0.0,0.0,0.0,0.02033083818501063,0.0,0.03410036041031328,0.0
