,F3,F7,FC5,C3,AF3,AFz,F1,FT7
F3,0.43478260869565216,0.06521739130434782,0.0,0.0,0.0,0.5,0.0,0.0
F7,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.3023255813953488,0.3488372093023256,0.0,0.3488372093023256,0.0
AF3,0.0,0.0,0.0,0.22388059701492538,0.44776119402985076,0.0,0.3283582089552239,0.0
AFz,0.3548387096774194,0.04838709677419355,0.0,0.0,0.0,0.5967741935483871,0.0,0.0
F1,0.0,0.0,0.0,0.2542372881355932,0.3898305084745763,0.0,0.3559322033898305,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
