,Fp1,FT10,FC6,AF3,CP4,C6,FT8,F6
Fp1,0.5909090909090909,0.0,0.13636363636363635,0.0,0.2727272727272727,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.375,0.0,0.25,0.0,0.375,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.4375,0.0,0.1875,0.0,0.375,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
