,F3,AF7,AF3,AFz,TP7,PO7,PO3,AF8
F3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.5,0.11538461538461539,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0
AF3,0.0,0.3,0.2,0.3,0.2,0.0,0.0,0.0
AFz,0.0,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.2222222222222222,0.0,0.0,0.0
TP7,0.0,0.4444444444444444,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
