,P7,AF3,TP7,P5,PO7,PO3,POz,AF8
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.4642857142857143,0.10714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855
TP7,0.0,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0,0.36363636363636365
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.46153846153846156,0.11538461538461539,0.0,0.0,0.0,0.0,0.4230769230769231
