,F3,F4,F8,AF7,AF3,AFz,P5,AF8
F3,0.3333333333333333,0.35185185185185186,0.0,0.0,0.0,0.0,0.3148148148148148,0.0
F4,0.31666666666666665,0.36666666666666664,0.0,0.0,0.0,0.0,0.31666666666666665,0.0
F8,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2
AF7,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2
AF3,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2
AFz,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2
P5,0.3220338983050847,0.3559322033898305,0.0,0.0,0.0,0.0,0.3220338983050847,0.0
AF8,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2
