,F3,F4,F8,AF7,AF3,AFz,P5,AF8
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
AF7,0.0,0.0,0.06666666666666667,0.13333333333333333,0.2,0.2,0.2,0.2
AF3,0.0,0.0,0.0625,0.125,0.1875,0.1875,0.25,0.1875
AFz,0.0,0.0,0.0625,0.125,0.1875,0.1875,0.25,0.1875
P5,0.0,0.0,0.0625,0.125,0.1875,0.1875,0.25,0.1875
AF8,0.0,0.0,0.0625,0.125,0.1875,0.1875,0.25,0.1875
