,P7,AF3,TP7,P5,PO7,PO3,POz,AF8
P7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.4,0.0,0.275,0.0,0.0,0.0,0.325
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.34375,0.0,0.3125,0.0,0.0,0.0,0.34375
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.3684210526315789,0.0,0.2894736842105263,0.0,0.0,0.0,0.34210526315789475
