,bankssts-rh,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.6982248520710059,0.0,0.0,0.11834319526627218,0.0,0.1834319526627219,0.0
frontalpole-rh,0.0,0.0,0.43990384615384615,0.0,0.18028846153846154,0.0,0.3798076923076923,0.0
fusiform-rh,0.0,0.0,0.0,0.40301724137931033,0.23706896551724138,0.3599137931034483,0.0,0.0
isthmuscingulate-rh,0.0,0.0420353982300885,0.08517699115044247,0.12168141592920353,0.36283185840707965,0.1747787610619469,0.21349557522123894,0.0
parahippocampal-rh,0.0,0.0,0.0,0.2725806451612903,0.26129032258064516,0.4032258064516129,0.06290322580645161,0.0
rostralanteriorcingulate-rh,0.0,0.07532467532467532,0.2077922077922078,0.0,0.24545454545454545,0.048051948051948054,0.42337662337662335,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
